headline,body,time_published,Text,category
President Bhandari pays tributes to martyrs,"President Bidhya Devi Bhandari paid tributes to all known and unknown martyrs, including Shukraraj Shastri, Dharmabhakta Mathema, Dasharath Chand, and Gangalal Shrestha who laid down their lives for civil freedom, establishment of democracy, and defence of nationalism on the occasion of Martyrs’ Day-2023.",1.0,president bhandari pay tribute martyr president bidhya devi bhandari paid tribute known unknown martyr including shukraraj shastri dharmabhakta mathema dasharath chand gangalal shrestha laid life civil freedom establishment democracy defence nationalism occasion martyr day .,Nepal
Police probing Acharya's self-immolation,"KATHMANDU, JANUARY 30Police have started the probe with the 6,553-word status Acharya posted on Facebook before the self-immolation.According to police sources,...",1.0,police probing acharya self immolation kathmandu january police started probe word status acharya posted facebook self immolation.according police source ...,Nepal
Presidential election to be held on March 9,The Election Commission has decided to hold the presidential election on March 9 and the election for vice-president on March 17.,1.0,presidential election held march election commission decided hold presidential election march election vice president march .,Nepal
Death toll from Pakistan mosque suicide bombing rises to 74,"The death toll from previous day's suicide bombing at a mosque in northwest Pakistan on Tuesday jumped to 74 after rescuers retrieved 15 more bodies from the rubble, police and rescue official said.",1.0,death toll pakistan mosque suicide bombing rise death toll previous day suicide bombing mosque northwest pakistan tuesday jumped rescuer retrieved body rubble police rescue official said.,Nepal
Foreign Affairs Minister leaving for Sri Lanka on Thursday,Minister for Foreign Affairs Dr Bimala Rai Paudyal is leaving for Sri Lanka on Thursday to participate in the 75th Independence Day programme of Sri Lanka.,1.0,foreign affair minister leaving sri lanka thursday minister foreign affair dr bimala rai paudyal leaving sri lanka thursday participate th independence day programme sri lanka.,Nepal
"We will launch 'Education, Earning and Health Care' campaign: Chief Minister Rawal","Chief Minister of Sudurpaschim province Rajendra Singh Rawal has said the provincial government will initiate the 'Education, Earning and Health Care' campaign.",1.0,launch education earning health care campaign chief minister rawal chief minister sudurpaschim province rajendra singh rawal said provincial government initiate education earning health care campaign.,Nepal
Tharu Literary Conference from February 3 to 6,Banke is hosting the seventh Tharu Literary Conference from February 3 to 6 at Phattepur of Rapti Sonari Rural Municipality.,2.0,tharu literary conference february banke hosting seventh tharu literary conference february phattepur rapti sonari rural municipality.,Nepal
Snow-capped Rara attracts inflow of tourists,Snow has added further attraction to the lake which changes its forms in different colours in the winter season.,2.0,snow capped rara attracts inflow tourist snow added attraction lake change form different colour winter season.,Nepal
Nepal records three COVID-19 cases on Monday,"With this, a total of 6,003,142 PCR tests have been carried out till date.",2.0,nepal record three covid case monday total pcr test carried till date.,Nepal
President's election scheduled for March 9,The Election Commission (EC) has fixed the date for the election of the President and Vice President.,2.0,president election scheduled march election commission ec fixed date election president vice president.,Nepal
"Shaligram rock reaches Janakpurdham on way to Ayodhya, maha puja performed","The Shaligram rock for carving the childhood image of Hindu god Ram to be placed in the sanctum sanctorum of the under-construction Ram temple in Ayodhya, Uttar Pradesh, of India has arrived in Janakpurdham.",2.0,shaligram rock reach janakpurdham way ayodhya maha puja performed shaligram rock carving childhood image hindu god ram placed sanctum sanctorum construction ram temple ayodhya uttar pradesh india arrived janakpurdham.,Nepal
Students deprived of secondary education,Students have been facing problems completing their school education due to lack of secondary level school in Ward No 6 of Manthali Municipality in Ramechhap.,2.0,student deprived secondary education student facing problem completing school education due lack secondary level school ward manthali municipality ramechhap.,Nepal
"US Under Secretary of State Victoria Nuland to meet PM, other top leaders",US Under Secretary of State Victoria Nuland has arrived in Kathmandu. She is in Nepal for a two-day visit and is scheduled to meet Prime Minister Pushpa Kamal Dahal and other top leaders tomorrow.,2.0,u secretary state victoria nuland meet pm top leader u secretary state victoria nuland arrived kathmandu. nepal two day visit scheduled meet prime minister pushpa kamal dahal top leader tomorrow.,Nepal
Demonstration against KMC Mayor Balendra Shah at Maitighar,A mass demonstration was held against Mayor of Kathmandu Metropolitan City Balen Shah.,2.0,demonstration kmc mayor balendra shah maitighar mass demonstration held mayor kathmandu metropolitan city balen shah.,Nepal
Govt's decision to repeal RTI Act condemned,"The Federation of Nepali Journalists, the umbrella organisation of all working journalists in the country, has condemned the government’s decision to classify 87 kinds of information with the aim of curtailing dissemination of information of public interest.",2.0,govt decision repeal rti act condemned federation nepali journalist umbrella organisation working journalist country condemned government decision classify kind information aim curtailing dissemination information public interest.,Nepal
Lamichhane's citizenship restored,"Rabi Lamichhane, whose election to the House of Representatives was invalidated by the Supreme Court on Friday over citizenship issue, today got his Nepali citizenship restored after he submitted evidence of renouncement of his American citizenship.",2.0,lamichhane citizenship restored rabi lamichhane whose election house representative invalidated supreme court friday citizenship issue today got nepali citizenship restored submitted evidence renouncement american citizenship.,Nepal
Nepali Envoy holds high-level meetings in Malaysia,"Nepali Ambassador to Malaysia, Dilli Raj Poudel, has held high-level meetings in Malaysia.",292023.0,nepali envoy hold high level meeting malaysia nepali ambassador malaysia dilli raj poudel held high level meeting malaysia.,Nepal
Special worship offered to rock to be transported to Ayodhya,The special worship called 'Maha Puja' was offered to the boulder this morning.,292023.0,special worship offered rock transported ayodhya special worship called maha puja offered boulder morning.,Nepal
Nepal records four COVID-19 cases on Sunday,"With this, a total of 6,002,756 PCR tests have been carried out till date.",292023.0,nepal record four covid case sunday total pcr test carried till date.,Nepal
TIA flights halted for hours,"The visible effect of the obstruction to accessibility of government sites was seen at Tribhuvan International Airport where at least six international flights were halted for hours, and hundreds of inbound passengers were stuck in the Airport Immigration, after the website of the Department of Immigration went kaput.",292023.0,tia flight halted hour visible effect obstruction accessibility government site seen tribhuvan international airport least six international flight halted hour hundred inbound passenger stuck airport immigration website department immigration went kaput.,Nepal
Hackers obstruct govt sites for four hours,"Hundreds of government websites under the ‘.gov.np’ domain, including the Office of the Prime Minister, the President’s Office, and websites of all departments were hacked by people from unidentified places that obstructed accessibility to the websites from 12:00 noon to 4:00pm today.",292023.0,hacker obstruct govt site four hour hundred government website .gov.np domain including office prime minister president office website department hacked people unidentified place obstructed accessibility website noon pm today.,Nepal
Behind PM Dahal's consensus mantra,"Prime Minister and CPN-Maoist Centre Chair Pushpa Kamal Dahal’s idea of electing the new president through consensus has raised hackles among CPN-UML leaders, who said that as per their agreement with Dahal, they should get the post of president.",292023.0,behind pm dahal consensus mantra prime minister cpn maoist centre chair pushpa kamal dahal idea electing new president consensus raised hackle among cpn uml leader said per agreement dahal get post president.,Nepal
Search for one missing in Pokhara plane crash underway,"Search for one of 72 people killed in the Pokhara plane crash is underway, said the Nepali Army.",282023.0,search one missing pokhara plane crash underway search one people killed pokhara plane crash underway said nepali army.,Nepal
Minister Toshima Karki refutes allegations related to ICU protocol,Minister of State for Health and Population Toshima Karki has issued a clarification through Facebook after she was criticised for publicity stunt by posting a video of her visit to the Kirtipur-based burn hospital on Wednesday.,282023.0,minister toshima karki refutes allegation related icu protocol minister state health population toshima karki issued clarification facebook criticised publicity stunt posting video visit kirtipur based burn hospital wednesday.,Nepal
US undersecy of state arriving tomorrow,The States Undersecretary of State for Political Affairs Victoria Nuland is arriving in Nepal on January 29 on a two-day visit. The United States Undersecretary of State for Political Affairs Victoria Nuland is arriving in Nepal on January 29 on a two-day visit.,282023.0,u undersecy state arriving tomorrow state undersecretary state political affair victoria nuland arriving nepal january two day visit. united state undersecretary state political affair victoria nuland arriving nepal january two day visit.,Nepal
CPN-MC to forge national consensus on candidate for new president,The CPN-Maoist Centre has decided to forge national consensus on the candidate for the new president.,282023.0,cpn mc forge national consensus candidate new president cpn maoist centre decided forge national consensus candidate new president.,Nepal
'I'm no longer the chair of RSP',"After the Supreme Court’s verdict, Rabi Lamichhane walked out of the home ministry and told mediapersons that he welcomed the court decision. He said he was now ‘stateless’ and was unable to make any comments.",282023.0,longer chair rsp supreme court verdict rabi lamichhane walked home ministry told mediapersons welcomed court decision. said stateless unable make comments.,Nepal
SC invalidates Lamichhane's election to HoR,The constitutional bench of the Supreme Court today barred Deputy Prime Minister and Home Minister Rabi Lamichhane from office for failing to regain citizenship after giving up his US passport.,282023.0,sc invalidates lamichhane election hor constitutional bench supreme court today barred deputy prime minister home minister rabi lamichhane office failing regain citizenship giving u passport.,Nepal
Bajura earthquake: 42 families displaced,The 5.9 magnitude earthquake that struck Bajura district on Tuesday has completely displaced 42 families.,272023.0,bajura earthquake family displaced . magnitude earthquake struck bajura district tuesday completely displaced families.,Nepal
Closure of Tiptala pass impacts socio-economic life in northern Taplejung,The Tiptala folks expect the government to take initiations for reopening the border to normalize their life.,272023.0,closure tiptala pas impact socio economic life northern taplejung tiptala folk expect government take initiation reopening border normalize life.,Nepal
Nepal records six COVID-19 cases on Friday,"With this, a total of 6,002,097 PCR tests have been carried out till date.",272023.0,nepal record six covid case friday total pcr test carried till date.,Nepal
Quake destruction details yet to be collected,Earthquake victims in Bajura are facing problems as details of the destruction and rescue works are yet to be collected even after three days.,272023.0,quake destruction detail yet collected earthquake victim bajura facing problem detail destruction rescue work yet collected even three days.,Nepal
Nawa Durga temple to be promoted as peeth,The process of promoting Nawa Durga temple at Ward No 4 of Omsatiya Rural Municipality in Rupandehi district as peeth (a pilgrimage destination) has begun.,272023.0,nawa durga temple promoted peeth process promoting nawa durga temple ward omsatiya rural municipality rupandehi district peeth pilgrimage destination begun.,Nepal
"Local representative, kin thrashed","A dispute over preventing grazing on the premises of the health post in Chhinnamasta Rural Municipality, Saptari, has led to thrashing of an elected local representative and his family.",272023.0,local representative kin thrashed dispute preventing grazing premise health post chhinnamasta rural municipality saptari led thrashing elected local representative family.,Nepal
"'NC prefers consensus, not power sharing'",Nepali Congress Spokesperson Prakash Sharan Mahat said the party had decided to support the government led by CPN-Maoist Centre Chair Pushpa Kamal Dahal to establish national consensus.,272023.0,nc prefers consensus power sharing nepali congress spokesperson prakash sharan mahat said party decided support government led cpn maoist centre chair pushpa kamal dahal establish national consensus.,Nepal
CPN-MC for president thru consensus,A standing committee meeting of the ruling CPN-Maoist Centre on Thursday began discussion on the possibility of electing president through consensus.,272023.0,cpn mc president thru consensus standing committee meeting ruling cpn maoist centre thursday began discussion possibility electing president consensus.,Nepal
Black boxes from Nepal plane crash to be sent to Singapore,Both the flight data recorder and cockpit voice recorder would be examined by experts at Singapore's Transportation Safety Investigation Bureau.,262023.0,black box nepal plane crash sent singapore flight data recorder cockpit voice recorder would examined expert singapore transportation safety investigation bureau.,Nepal
Nepal records five COVID-19 cases on Thursday,"With this, a total of 6,001,947 PCR tests have been carried out till date.",262023.0,nepal record five covid case thursday total pcr test carried till date.,Nepal
SC to continue hearing Lamichhane's case,"The Supreme Court will continue hearing the case filed against Rastriya Swatantra Party Chair Rabi Lamichhane, raising questions about the status of his Nepali citizenship.",262023.0,sc continue hearing lamichhane case supreme court continue hearing case filed rastriya swatantra party chair rabi lamichhane raising question status nepali citizenship.,Nepal
"Nepal sending stones to Ayodhya for sculpting idols of Ram, Sita",Nepal will send two shilas (stones) from the Kali Gandaki River to Ayodhya to build idols of Lord Ram and Sita at the Ram temple to be built by Ram Janmabhoomi Teertha Kshetra (a trust) there.,262023.0,nepal sending stone ayodhya sculpting idol ram sita nepal send two shilas stone kali gandaki river ayodhya build idol lord ram sita ram temple built ram janmabhoomi teertha kshetra trust there.,Nepal
Govt to investigate Acharya's self-immolation,"The government has decided to investigate issues raised by Prem Prasad Acharya of Ilam, who committed self-immolation in front of the federal Parliament in New Baneshwor yesterday. He succumbed to burn injuries at Cleft and Burn Centre in Kirtipur early today morning.",262023.0,govt investigate acharya self immolation government decided investigate issue raised prem prasad acharya ilam committed self immolation front federal parliament new baneshwor yesterday. succumbed burn injury cleft burn centre kirtipur early today morning.,Nepal
NSC probe panel recommends stern action against CAN,The investigation committee formed by the National Sports Council to probe irregularities in the NepalT20 Cricket League submitted its report to NSC Member Secretary Tanka Lal Ghising recommending that the sports governing body should take stern action against the executive committee of the Cricket Association of Nepal.,262023.0,nsc probe panel recommends stern action investigation committee formed national sport council probe irregularity nepalt cricket league submitted report nsc member secretary tanka lal ghising recommending sport governing body take stern action executive committee cricket association nepal.,Nepal
Six Pokhara plane crash victims to be identified through DNA tests,DNA tests would be carried out in the Nepal Police Laboratory in Kathmandu.,252023.0,six pokhara plane crash victim identified dna test dna test would carried nepal police laboratory kathmandu.,Nepal
Nepal records three COVID-19 cases on Wednesday,Nepal records three COVID-19 cases on Wednesday,252023.0,nepal record three covid case wednesday nepal record three covid case wednesday,Nepal
Pokhara festival records transactions of worth Rs 100 million,The 13th Pokhara Festival witnessed transactions worth Rs 100 million.,252023.0,pokhara festival record transaction worth r million th pokhara festival witnessed transaction worth r million.,Nepal
New rule to discourage child marriage,"A ward office in Surunga Municipality of Saptari has come up with a new rule to discourage the scourge of child marriage. As per the new rule, it is mandatory to mention the date of birth of both the bride and bridegroom on the invitation card.",252023.0,new rule discourage child marriage ward office surunga municipality saptari come new rule discourage scourge child marriage. per new rule mandatory mention date birth bride bridegroom invitation card.,Nepal
Measles patients detected in three local levels of Kailali,Measles patients have been found in three local levels of Kailali.,252023.0,measles patient detected three local level kailali measles patient found three local level kailali.,Nepal
Youth attempts self-immolation in front of Parliament building,A 36-year-old tried to self-immolate in front of the Parliament in New Baneshwor today.,252023.0,youth attempt self immolation front parliament building year old tried self immolate front parliament new baneshwor today.,Nepal
PM says won't brook criticism of federalism,Prime Minister Pushpa Kamal Dahal told the National Assembly that he would issue a show cause notice to members of his Cabinet if they spoke against federalism and republican order.,252023.0,pm say brook criticism federalism prime minister pushpa kamal dahal told national assembly would issue show cause notice member cabinet spoke federalism republican order.,Nepal
"Ex-players, teams' management, involved in spot-fixing: Police","KATHMANDU, JANUARY 24The Central Investigation Bureau of Nepal Police today revealed in a press conference that people from team management, former players, and middlemen...",252023.0,ex player team management involved spot fixing police kathmandu january central investigation bureau nepal police today revealed press conference people team management former player middlemen...,Nepal
60 of the Nepal plane crash victims handed over to relatives,60 of the Nepal plane crash victims handed over to relatives,242023.0,nepal plane crash victim handed relative nepal plane crash victim handed relative,Nepal
"Earthquake kills 1, injures several in Nepal's mountains","Earthquake kills 1, injures several in Nepal's mountains",242023.0,earthquake kill injures several nepal mountain earthquake kill injures several nepal mountain,Nepal
Earthquake jolts Sudurpaschim Province,A 5.9 magnitude earthquake has occurred at 2:43pm this afternoon. The epicentre of the temblor was in Bajura district of Sudurpaschim Province.,242023.0,earthquake jolt sudurpaschim province . magnitude earthquake occurred pm afternoon. epicentre temblor bajura district sudurpaschim province.,Nepal
EC yet to decide presidential poll dates,The Election Commission has yet to decide when to hold presidential elections as provisions of the relevant law contradict the constitution.,242023.0,ec yet decide presidential poll date election commission yet decide hold presidential election provision relevant law contradict constitution.,Nepal
Three NAC pilots grounded,Three pilots of Nepal Airlines Corporation have been barred from flying after they disobeyed the instruction from air traffic control specialists of Hong Kong.,242023.0,three nac pilot grounded three pilot nepal airline corporation barred flying disobeyed instruction air traffic control specialist hong kong.,Nepal
Two cricketers arrested for Nepal T20 league fixing,Police today arrested two cricketers for their involvement in fixing in the Nepal T20 Cricket League.,242023.0,two cricketer arrested nepal league fixing police today arrested two cricketer involvement fixing nepal cricket league.,Nepal
Bara farmers incur heavy loss as crop wilts,Farmers have incurred heavy loss with the cash crop sugarcane wilting in Bara.,232023.0,bara farmer incur heavy loss crop wilt farmer incurred heavy loss cash crop sugarcane wilting bara.,Nepal
Koirala faction condemns Deuba,"The Shekhar Koirala faction of the Nepali Congress held a discussion to review the party’s role in recent weeks, including its decision to vote in favour of Prime Minister Pushpa Kamal Dahal in the trust vote. Speakers criticised party President Sher Bahadur Deuba and his leadership for not being able to retain the five-party alliance.",232023.0,koirala faction condemns deuba shekhar koirala faction nepali congress held discussion review party role recent week including decision vote favour prime minister pushpa kamal dahal trust vote. speaker criticised party president sher bahadur deuba leadership able retain five party alliance.,Nepal
PM Dahal's proposal to cut down expenditures of provinces,Prime Minister Pushpa Kamal today said he had proposed to cut expenditure burden and the number of ministries of provinces.,232023.0,pm dahal proposal cut expenditure province prime minister pushpa kamal today said proposed cut expenditure burden number ministry provinces.,Nepal
Nepal records two COVID-19 cases on Monday,"With this, a total of 6,000,883 PCR tests have been carried out till date.",232023.0,nepal record two covid case monday total pcr test carried till date.,Nepal
Two persons killed in 22 fire cases in past 24 hours,"Namrata Rai, 39, who used to live inside a temporary settlement in a developed city area of Bhaisepati in Lalitpur, lost her life in a fire yesterday morning.",232023.0,two person killed fire case past hour namrata rai used live inside temporary settlement developed city area bhaisepati lalitpur lost life fire yesterday morning.,Nepal
"Planes old, not worn out, claim experts","As the country witnessed the Yeti Airlines plane crash, the general public hastily resorted to calling the planes old. However, experts argue that it is wrong to harbour such assumption.",232023.0,plane old worn claim expert country witnessed yeti airline plane crash general public hastily resorted calling plane old. however expert argue wrong harbour assumption.,Nepal
Ministry reshuffle to be finalised today,"KATHMANDU, JANUARY 22Prime Minister Pushpa Kamal Dahal will decide on the ministry to be given to Janamat Party only tomorrow.PM Dahal was supposed to finalise the Ministry...",232023.0,ministry reshuffle finalised today kathmandu january prime minister pushpa kamal dahal decide ministry given janamat party tomorrow.pm dahal supposed finalise ministry...,Nepal
Who is the leader of opposition in HoR?,"With the Nepali Congress, which has 89 lawmakers in the House of Representatives and is the single largest party in the Lower House, voting in favour of Prime Minister Pushpa Kamal Dahal in the trust vote, it is not clear who will be the principal opposition party in the HoR.",232023.0,leader opposition hor nepali congress lawmaker house representative single largest party lower house voting favour prime minister pushpa kamal dahal trust vote clear principal opposition party hor.,Nepal
CIB confirms spot-fixing in NepalT20 Cricket League,The Central Investigation Bureau of Nepal Police confirmed spot-fixing in the NepalT20 Cricket League and said they found circumstantial evidence of match-fixing.,232023.0,cib confirms spot fixing nepalt cricket league central investigation bureau nepal police confirmed spot fixing nepalt cricket league said found circumstantial evidence match fixing.,Nepal
65 persons acquire naturalized citizenship in Solukhumbu,As many as 65 women have received naturalized citizenship from Solukhumbu district in the past two decades.,222023.0,person acquire naturalized citizenship solukhumbu many woman received naturalized citizenship solukhumbu district past two decades.,Nepal
Health Minister Giri takes stock of situation of measles in Banke,Minister for Health and Population Padam Giri has carried out a field inspection in Banke district to take stock of the situation of measles.,222023.0,health minister giri take stock situation measles banke minister health population padam giri carried field inspection banke district take stock situation measles.,Nepal
Pokhara air crash: Charred remains of 14 crash victims yet to be identified,Fourteen bodies retrieved following the crash of Yeti Airlines aircraft in Pokhara are yet to be identified.,222023.0,pokhara air crash charred remains crash victim yet identified fourteen body retrieved following crash yeti airline aircraft pokhara yet identified.,Nepal
Sonam Lhosar celebrated across the country,"The festival falls on the Magh Shukla Pratipada, the first day of the bright fortnight in the month of Magh in the lunar calendar.",222023.0,sonam lhosar celebrated across country festival fall magh shukla pratipada first day bright fortnight month magh lunar calendar.,Nepal
Nepal records singular COVID-19 case on Sunday,Nepal records singular COVID-19 case on Sunday,222023.0,nepal record singular covid case sunday nepal record singular covid case sunday,Nepal
'Be Searchable' RECCO course conducted in Nepal,A five-day search and rescue course using RECCO devices consisting of different levels was completed today.,222023.0,searchable recco course conducted nepal five day search rescue course using recco device consisting different level completed today.,Nepal
Four dead in Surkhet road accident,"Four persons were killed in a vehicle accident occurred at 2:30 am today near Jhuprakhola in Birendranagar Municipality-11, Surkhet.",222023.0,four dead surkhet road accident four person killed vehicle accident occurred today near jhuprakhola birendranagar municipality surkhet.,Nepal
Nepal has mixed record on LGBT rights: Report,"Nepal has a mixed record on lesbian, gay, bisexual, and transgender rights, said Human Rights Watch in its annual report, 2023.",222023.0,nepal mixed record lgbt right report nepal mixed record lesbian gay bisexual transgender right said human right watch annual report .,Nepal
Black box of crashed Yeti aircraft to be sent to France,The black box of the ATR-72 Yeti Airlines aircraft that crashed in Pokhara on January 15 is being sent to the aircraft manufacturing company in France for technical analysis.,222023.0,black box crashed yeti aircraft sent france black box atr yeti airline aircraft crashed pokhara january sent aircraft manufacturing company france technical analysis.,Nepal
Condition of four asphyxiation victims serious,"A new mother, a 35-day-old infant and two others are in critical condition after suffering from asphyxiation due to burning of coal inside a closed room in Koteshwor of Kathmandu.",222023.0,condition four asphyxiation victim serious new mother day old infant two others critical condition suffering asphyxiation due burning coal inside closed room koteshwor kathmandu.,Nepal
Journey of a mother figure to children of prison inmates,"Once a care giver of inmates’ children, Indira Ranamangar has become the deputy speaker of the House of Representatives.",222023.0,journey mother figure child prison inmate care giver inmate child indira ranamangar become deputy speaker house representatives.,Nepal
Ranamagar elected deputy speaker,"Rastriya Swatantra Party candidate Indira Ranamagar, 52, was elected deputy speaker.",222023.0,ranamagar elected deputy speaker rastriya swatantra party candidate indira ranamagar elected deputy speaker.,Nepal
Two detained over boy's murder,Police in Rautahat have arrested two persons in connection with the murder of a minor following nearly six-week investigation.,212023.0,two detained boy murder police rautahat arrested two person connection murder minor following nearly six week investigation.,Nepal
Nepal records singular COVID-19 case on Saturday,Nepal records singular COVID-19 case on Saturday,212023.0,nepal record singular covid case saturday nepal record singular covid case saturday,Nepal
PM Dahal to donate his organs,Prime Minister Pushpa Kamal Dahal has announced that he will donate his organs after his death.,212023.0,pm dahal donate organ prime minister pushpa kamal dahal announced donate organ death.,Nepal
Jhapa leaders dominant in Parliament,Jhapa Revolt in the year 1978 is still fresh in people’s mind. One of the rebel during the uprising was CPN-UML President KP Sharma Oli.,212023.0,jhapa leader dominant parliament jhapa revolt year still fresh people mind. one rebel uprising cpn uml president kp sharma oli.,Nepal
Judges dissatisfied with pay scale,"The Judges Society Nepal led by Supreme Court Justice Ishwar Prasad Kahtiwada has issued a press release, expressing dissatisfaction over new pay scale fixed by the government for judges.",212023.0,judge dissatisfied pay scale judge society nepal led supreme court justice ishwar prasad kahtiwada issued press release expressing dissatisfaction new pay scale fixed government judges.,Nepal
CM Sharma of Karnali Province gets vote of confidence,"Chief Minister of Karnali Province, Raj Kumar Sharma, has secured vote of confidence.",202023.0,cm sharma karnali province get vote confidence chief minister karnali province raj kumar sharma secured vote confidence.,Nepal
Snowfall affects life in Humla,Normal life in Humla district has been affected due to snowfall since last night.,202023.0,snowfall affect life humla normal life humla district affected due snowfall since last night.,Nepal
'Will make Madhes a prosperous province',Madhes Province Minister without portfolio Sanjaya Yadav said the government was committed to fulfilling the dream of martyrs while offering garlands at the Martyrs’ Park in Lahan on Thursday on the occasion of the 16th Balidani Diwas (martyrdom day).,202023.0,make madhes prosperous province madhes province minister without portfolio sanjaya yadav said government committed fulfilling dream martyr offering garland martyr park lahan thursday occasion th balidani diwas martyrdom day .,Nepal
Cabinet expansion delayed,"One week after assuming the post of chief minister in Sudurpaschim Province, Rajendra Rawal is struggling to expand his Cabinet.",202023.0,cabinet expansion delayed one week assuming post chief minister sudurpaschim province rajendra rawal struggling expand cabinet.,Nepal
CK Raut mourns Madhes martyrs in Parliament,Janamat Party President CK Raut mourned those who were martyred in the Madhes movement in the Parliament on Thursday.,202023.0,ck raut mourns madhes martyr parliament janamat party president ck raut mourned martyred madhes movement parliament thursday.,Nepal
PRIA has no instrument landing system: CAAN,"The newly opened airport in Pokhara where a Yeti Airlines plane was attempting to land when it crashed over the weekend, killing all 72 on board, did not have a functioning instrument landing system that guides planes to the runway, an official said today. Aviation safety experts said it reflected Nepal’s poor air safety record, although the cause of the accident has not been determined.",202023.0,pria instrument landing system caan newly opened airport pokhara yeti airline plane attempting land crashed weekend killing board functioning instrument landing system guide plane runway official said today. aviation safety expert said reflected nepal poor air safety record although cause accident determined.,Nepal
Ghimire elected House speaker,"CPN-UML candidate Devraj Ghimire, 67, was elected speaker of the House of Representatives on Thursday.",202023.0,ghimire elected house speaker cpn uml candidate devraj ghimire elected speaker house representative thursday.,Nepal
Weather forecast: Light rain to take place today,"According to the Department, partial to general changes would occur in mountainous areas of Sudurpaschim and Karnali provinces.",192023.0,weather forecast light rain take place today according department partial general change would occur mountainous area sudurpaschim karnali provinces.,Nepal
Lumbini Chief Minister Giri secures vote of confidence,Members of Provincial Assembly of eight political parties and two independent members voted in favor of Giri.,192023.0,lumbini chief minister giri secures vote confidence member provincial assembly eight political party two independent member voted favor giri.,Nepal
Nepal crash: Airport had no instrument landing system,Authorities said it was taking time to identify several bodies that were badly burned.,192023.0,nepal crash airport instrument landing system authority said taking time identify several body badly burned.,Nepal
Nepal records five COVID-19 cases on Thursday,"With this, a total of 5,999,277 PCR tests have been carried out till date.",192023.0,nepal record five covid case thursday total pcr test carried till date.,Nepal
Sudurpaschim government decides to formulate action plan for governance reform,A meeting of the Council of Ministers in the Sudurpaschim government decided to formulate the ‘Province Government Governance Reforms Action Plan- 2079 BS’.,192023.0,sudurpaschim government decides formulate action plan governance reform meeting council minister sudurpaschim government decided formulate province government governance reform action plan b .,Nepal
