headline,body,time_published,Text,category
UN food agency: Afghan malnutrition rates at record high,UN food agency: Afghan malnutrition rates at record high,272023.0,un food agency afghan malnutrition rate record high un food agency afghan malnutrition rate record high,World
Ukraine forces pull back from Donbas town after onslaught,Ukraine’s military has said its fierce defense of Soledar and Bakhmut helped tie up Russian forces.,262023.0,ukraine force pull back donbas town onslaught ukraine military said fierce defense soledar bakhmut helped tie russian forces.,World
"After US offer, Germany unleashes Leopard tanks for Ukraine","“This decision follows our well-known line of supporting Ukraine to the best of our ability,"" Scholz said after a Cabinet meeting in Berlin.",252023.0,u offer germany unleashes leopard tank ukraine decision follows well known line supporting ukraine best ability scholz said cabinet meeting berlin.,World
"BBC film on Indian PM Modi, 2002 riots draws government ire","BBC film on Indian PM Modi, 2002 riots draws government ire",252023.0,bbc film indian pm modi riot draw government ire bbc film indian pm modi riot draw government ire,World
7 dead as California mourns 3rd mass killing in 8 days,"Seven people were killed in two related shootings Monday at agricultural businesses in a Northern California community, marking the state's third mass killing in eight days, including an attack at a dance hall that killed 11 during Lunar New Year celebrations.",242023.0,dead california mourns rd mass killing day seven people killed two related shooting monday agricultural business northern california community marking state third mass killing eight day including attack dance hall killed lunar new year celebrations.,World
Lights out in Pakistan as energy-saving move backfires,Lights out in Pakistan as energy-saving move backfires,232023.0,light pakistan energy saving move backfire light pakistan energy saving move backfire,World
California shooter kills 10 at dance club; motive unclear,"Authorities searched for a motive for the gunman who killed 10 people at a Los Angeles-area ballroom dance club during Lunar New Year celebrations, slayings that sent a wave of fear through Asian American communities in the region and cast a shadow over festivities nationwide.",232023.0,california shooter kill dance club motive unclear authority searched motive gunman killed people los angeles area ballroom dance club lunar new year celebration slaying sent wave fear asian american community region cast shadow festivity nationwide.,World
"FBI searched Biden home, found items marked classified","Assistant US Attorney Joseph Fitzpatrick confirmed Saturday that the FBI had executed “a planned, consensual search” of the president’s residence in Wilmington.",222023.0,fbi searched biden home found item marked classified assistant u attorney joseph fitzpatrick confirmed saturday fbi executed planned consensual search president residence wilmington.,World
China rings in Year of Rabbit with most COVID rules lifted,China rings in Year of Rabbit with most COVID rules lifted,222023.0,china ring year rabbit covid rule lifted china ring year rabbit covid rule lifted,World
LA mass shooting suspect kills 10 near Lunar New Year fest,LA mass shooting suspect kills 10 near Lunar New Year fest,222023.0,la mass shooting suspect kill near lunar new year fest la mass shooting suspect kill near lunar new year fest,World
Indian wrestlers end protest over sexual harassment,Indian wrestlers end protest over sexual harassment,212023.0,indian wrestler end protest sexual harassment indian wrestler end protest sexual harassment,World
Indian wrestlers continue protest over sexual harassment,Indian wrestlers continue protest over sexual harassment,202023.0,indian wrestler continue protest sexual harassment indian wrestler continue protest sexual harassment,World
"New Zealand's Jacinda Ardern, an icon to many, to step down","Fighting back tears, Ardern told reporters in Napier that Feb. 7 would be her last day as prime minister after five and a half years in office.",192023.0,new zealand jacinda ardern icon many step fighting back tear ardern told reporter napier feb. would last day prime minister five half year office.,World
"Threats, advantages seen in China's shrinking population","Threats, advantages seen in China's shrinking population",182023.0,threat advantage seen china shrinking population threat advantage seen china shrinking population,World
Passenger's video captures last moments before Nepal crash,The plane suddenly appeared to veer toward its left as Jaiswal’s smartphone briefly captured the cries of passengers.,182023.0,passenger video capture last moment nepal crash plane suddenly appeared veer toward left jaiswal smartphone briefly captured cry passengers.,World
"Kyiv helicopter crash kills 18, top Ukraine officials dead","A helicopter crash in a Kyiv suburb Wednesday killed 18 people, including Ukraine’s interior minister and three children, Ukrainian authorities said.",182023.0,kyiv helicopter crash kill top ukraine official dead helicopter crash kyiv suburb wednesday killed people including ukraine interior minister three child ukrainian authority said.,World
China records 1st population fall in decades as births drop,China records 1st population fall in decades as births drop,172023.0,china record st population fall decade birth drop china record st population fall decade birth drop,World
Pilots should be trained to handle technical failures: Aviation safety expert,"The ATR-72 was introduced in the late 1980s as a French and Italian joint venture and even though it has been involved in several deadly accidents over the years, several due to icing issues, it generally has a “very good track record,” Professor Ron Bartsch, an aviation safety expert and founder of Australia’s Avlaw Aviation Consulting, told Sydney’s Channel 9.",172023.0,pilot trained handle technical failure aviation safety expert atr introduced late french italian joint venture even though involved several deadly accident year several due icing issue generally good track record professor ron bartsch aviation safety expert founder australia avlaw aviation consulting told sydney channel .,World
China records 1st population fall in decades as births drop,"China has announced its first population decline in decades as what has been the world's most populous nation ages and its birthrate plunges, posing new challenges for the slowing economy.",172023.0,china record st population fall decade birth drop china announced first population decline decade world populous nation age birthrate plunge posing new challenge slowing economy.,World
Ukraine strike deaths hit 40; Russia seen preparing long war,The death toll from a weekend Russian missile strike on an apartment building in the southeastern Ukrainian city of Dnipro has risen to 40,162023.0,ukraine strike death hit russia seen preparing long war death toll weekend russian missile strike apartment building southeastern ukrainian city dnipro risen,World
"South Korean president travels to UAE, seeks arms sales",South Korean President Yoon Suk Yeol received an honor guard welcome Sunday on a trip to the United Arab Emirates as he hopes to expand his country's military sales here.,162023.0,south korean president travel uae seek arm sale south korean president yoon suk yeol received honor guard welcome sunday trip united arab emirate hope expand country military sale here.,World
Nepal records no COVID-19 cases on Sunday,Nepal records no COVID-19 cases on Sunday,152023.0,nepal record covid case sunday nepal record covid case sunday,World
"68 dead, 4 missing after plane crashes in Nepal resort town","68 dead, 4 missing after plane crashes in Nepal resort town",152023.0,dead missing plane crash nepal resort town dead missing plane crash nepal resort town,World
A loving dad and his injured son pay war's costs in Ukraine,Serhii feels that caring for his son is his contribution to the war effort.,152023.0,loving dad injured son pay war cost ukraine serhii feel caring son contribution war effort.,World
UN chief: Rule of law risks becoming `Rule of Lawlessness',UN chief: Rule of law risks becoming `Rule of Lawlessness',132023.0,un chief rule law risk becoming rule lawlessness un chief rule law risk becoming rule lawlessness,World
Russian forces press deadly assault for breakthrough in east,"Kremlin spokesman Dmitry Peskov praised the “selfless and courageous action” of Russian troops, which he said is helping them to press forward in Soledar.",122023.0,russian force press deadly assault breakthrough east kremlin spokesman dmitry peskov praised selfless courageous action russian troop said helping press forward soledar.,World
Indian army chief: China border situation is 'unpredictable',Indian army chief: China border situation is 'unpredictable',122023.0,indian army chief china border situation unpredictable indian army chief china border situation unpredictable,World
Battle rages in Ukraine town; Russia shakes up its military,"The fate of a devastated salt-mining town in eastern Ukraine hung in the balance Wednesday in one of the bloodiest battles of Russia's invasion, while Ukraine's unflagging resistance and other challenges prompted Moscow to shake up its military leadership again.",122023.0,battle rage ukraine town russia shake military fate devastated salt mining town eastern ukraine hung balance wednesday one bloodiest battle russia invasion ukraine unflagging resistance challenge prompted moscow shake military leadership again.,World
Australia takes 4 spin bowlers to India for 4-test tour,Australia takes 4 spin bowlers to India for 4-test tour,112023.0,australia take spin bowler india test tour australia take spin bowler india test tour,World
"Afghan women athletes barred from play, fear Taliban threats",Noura’s determination to play sports was so great that she defied her family’s opposition for years. Beatings from her mother and jeers from her neighbors never stopped her from the sports she loved.,112023.0,afghan woman athlete barred play fear taliban threat noura determination play sport great defied family opposition years. beating mother jeer neighbor never stopped sport loved.,World
Donors offer over $9B for Pakistan after devastating floods,Donors offer over $9B for Pakistan after devastating floods,102023.0,donor offer b pakistan devastating flood donor offer b pakistan devastating flood,World
'What madness looks like': Russia intensifies Bakhmut attack,"After Ukrainian forces recaptured the southern city of Kherson in November, the battle heated up around Bakhmut.",102023.0,madness look like russia intensifies bakhmut attack ukrainian force recaptured southern city kherson november battle heated around bakhmut.,World
China suspends visas for South Koreans in virus retaliation,China suspended visas Tuesday for South Koreans to come to the country for tourism or business in apparent retaliation for COVID-19 testing requirements on Chinese travelers.,102023.0,china suspends visa south korean virus retaliation china suspended visa tuesday south korean come country tourism business apparent retaliation covid testing requirement chinese travelers.,World
"40 people killed, dozens injured in bus crash in Senegal","President Macky Sall tweeted that the collision happened in Gnivy village, in the Kaffrine region, at about 3:30 a.m.",92023.0,people killed dozen injured bus crash senegal president macky sall tweeted collision happened gnivy village kaffrine region a.m.,World
UN gathering seeks aid for Pakistan after devastating floods,UN gathering seeks aid for Pakistan after devastating floods,92023.0,un gathering seek aid pakistan devastating flood un gathering seek aid pakistan devastating flood,World
"Glitch in passport distribution resolved, claims Department of Passport","Glitch in passport distribution resolved, claims Department of Passport",82023.0,glitch passport distribution resolved claim department passport glitch passport distribution resolved claim department passport,World
Brazil authorities seek to punish pro-Bolsonaro rioters,"Brazilian authorities were picking up pieces and investigating Monday after thousands of ex-President Jair Bolsonaro’s supporters stormed Congress, the Supreme Court and presidential palace then trashed the nation’s highest seats of power.",92023.0,brazil authority seek punish pro bolsonaro rioter brazilian authority picking piece investigating monday thousand ex president jair bolsonaro supporter stormed congress supreme court presidential palace trashed nation highest seat power.,World
Over 150 Rohingya refugees reach ashore in Indonesia,The UN refugee agency said it will determine their status in coordination with Indonesia's government.,82023.0,rohingya refugee reach ashore indonesia un refugee agency said determine status coordination indonesia government.,World
"Strong quake hits Vanuatu, triggering tsunami warning","Strong quake hits Vanuatu, triggering tsunami warning",82023.0,strong quake hit vanuatu triggering tsunami warning strong quake hit vanuatu triggering tsunami warning,World
17 dead in China crash as holiday travel rush gets underway,"A traffic accident in southern China killed 17 people and injured 22 others early Sunday as the annual Lunar New Year holiday travel rush got underway, authorities said.",82023.0,dead china crash holiday travel rush get underway traffic accident southern china killed people injured others early sunday annual lunar new year holiday travel rush got underway authority said.,World
Sinking land forces hundreds to leave Indian temple town,Sinking land forces hundreds to leave Indian temple town,72023.0,sinking land force hundred leave indian temple town sinking land force hundred leave indian temple town,World
McCarthy elected House speaker in rowdy post-midnight vote,McCarthy elected House speaker in rowdy post-midnight vote,72023.0,mccarthy elected house speaker rowdy post midnight vote mccarthy elected house speaker rowdy post midnight vote,World
India to host virtual summit of over 120 developing nations,India to host virtual summit of over 120 developing nations,62023.0,india host virtual summit developing nation india host virtual summit developing nation,World
India approves $2.3 billion to develop green hydrogen,India approves $2.3 billion to develop green hydrogen,52023.0,india approves . billion develop green hydrogen india approves . billion develop green hydrogen,World
Beds run out at Beijing hospital as COVID-19 spreads,World Health Organization head Tedros Adhanom Ghebreyesus said Wednesday he was concerned about the lack of outbreak data from the Chinese government.,52023.0,bed run beijing hospital covid spread world health organization head tedros adhanom ghebreyesus said wednesday concerned lack outbreak data chinese government.,World
Pakistan orders malls to close early amid economic crisis,Pakistan orders malls to close early amid economic crisis,42023.0,pakistan order mall close early amid economic crisis pakistan order mall close early amid economic crisis,World
Beijing threatens response to 'unacceptable' virus measures,Beijing threatens response to 'unacceptable' virus measures,32023.0,beijing threatens response unacceptable virus measure beijing threatens response unacceptable virus measure,World
India's top court upholds legality of 2016 currency ban,India's top court upholds legality of 2016 currency ban,22023.0,india top court upholds legality currency ban india top court upholds legality currency ban,World
"Floods in Philippines leave 51 dead, over a dozen missing","Floods have subsided in most parts, but more than 8,600 people were still in shelters.",22023.0,flood philippine leave dead dozen missing flood subsided part people still shelters.,World
"Ukraine, hit by fresh Russian missiles, faces grim New Year",First lady Olena Zelenska expressed outrage that such massive missile attacks could come just before New Year’s Eve celebrations.,12023.0,ukraine hit fresh russian missile face grim new year first lady olena zelenska expressed outrage massive missile attack could come new year eve celebrations.,World
UN official meets Taliban deputy premier over women NGO ban,UN official meets Taliban deputy premier over women NGO ban,12023.0,un official meet taliban deputy premier woman ngo ban un official meet taliban deputy premier woman ngo ban,World
"Troubles aside, Xi says China on 'right side of history'","China “stands on the right side of history,” the country's leader Xi Jinping said Saturday in a New Year’s address that came as questions swirl over his government’s handling of COVID-19 and economic and political challenges at home and abroad.",12023.0,trouble aside xi say china right side history china stand right side history country leader xi jinping said saturday new year address came question swirl government handling covid economic political challenge home abroad.,World
"Benedict XVI, reluctant pope who chose to retire, dies at 95","He was the reluctant pope, a shy bookworm who preferred solitary walks in the Alps and Mozart piano concertos to the public glare and majesty of Vatican pageantry. When Cardinal Joseph Ratzinger became Pope Benedict XVI and was thrust into the footsteps of his beloved and charismatic predecessor, he said he felt a guillotine had come down on him.",12023.0,benedict xvi reluctant pope chose retire dy reluctant pope shy bookworm preferred solitary walk alp mozart piano concerto public glare majesty vatican pageantry. cardinal joseph ratzinger became pope benedict xvi thrust footstep beloved charismatic predecessor said felt guillotine come him.,World
Revelers throng to New Year's parties after COVID hiatus,Revelers throng to New Year's parties after COVID hiatus,312022.0,reveler throng new year party covid hiatus reveler throng new year party covid hiatus,World
Nepal records four COVID-19 cases on Friday,Nepal records four COVID-19 cases on Friday,302022.0,nepal record four covid case friday nepal record four covid case friday,World
Indian cricketer Rishabh Pant hospitalized after car crash,Indian cricketer Rishabh Pant hospitalized after car crash,302022.0,indian cricketer rishabh pant hospitalized car crash indian cricketer rishabh pant hospitalized car crash,World
Court in Myanmar again finds Suu Kyi guilty of corruption,"A court in military-ruled Myanmar on Friday convicted the country’s ousted leader Aung San Suu Kyi of corruption, sentencing her to seven years in prison in the last of a string of criminal cases against her, a legal official said.",302022.0,court myanmar find suu kyi guilty corruption court military ruled myanmar friday convicted country ousted leader aung san suu kyi corruption sentencing seven year prison last string criminal case legal official said.,World
"Pelé, who died at 82, was a sports star and cultural icon",Pelé will be famous for 15 centuries.,302022.0,pel died sport star cultural icon pel famous centuries.,World
Russia launches massive missile barrage across Ukraine,"Mykhailo Podolyak, an adviser to Ukrainian President Volodymyr Zelenskyy, said Russia was aiming to “destroy critical infrastructure and kill civilians en masse.”",292022.0,russia launch massive missile barrage across ukraine mykhailo podolyak adviser ukrainian president volodymyr zelenskyy said russia aiming destroy critical infrastructure kill civilian en masse.,World
Still-raging fire at Cambodia hotel casino kills at least 11,"A massive fire raging more than 12 hours in a Cambodian hotel casino killed at least 11 people, injured 30 and apparently trapped others Thursday as neighboring Thailand sent firetrucks to help fight the blaze in a bustling border region.",292022.0,still raging fire cambodia hotel casino kill least massive fire raging hour cambodian hotel casino killed least people injured apparently trapped others thursday neighboring thailand sent firetrucks help fight blaze bustling border region.,World
Lack of info on China's COVID outbreak stirs global concerns,"Moves by the U.S., Japan and others to mandate COVID-19 tests for passengers arriving from China reflect global concern that new variants could emerge in its ongoing explosive outbreak — and the government may not inform the rest of the world quickly enough.",292022.0,lack info china covid outbreak stir global concern move u.s. japan others mandate covid test passenger arriving china reflect global concern new variant could emerge ongoing explosive outbreak government may inform rest world quickly enough.,World
Indian police say 4 suspected rebels killed in Kashmir,Indian police say 4 suspected rebels killed in Kashmir,282022.0,indian police say suspected rebel killed kashmir indian police say suspected rebel killed kashmir,World
"China to resume issuing passports, visas as virus curbs ease","China to resume issuing passports, visas as virus curbs ease",282022.0,china resume issuing passport visa virus curb ease china resume issuing passport visa virus curb ease,World
Foreign firms: China 'turns corner' by ending quarantine,Foreign firms: China 'turns corner' by ending quarantine,272022.0,foreign firm china turn corner ending quarantine foreign firm china turn corner ending quarantine,World
UN: 26 Rohingya refugees died at sea making perilous journey,"UNHCR has also received unconfirmed reports of one additional boat with some 180 people still missing, with all passengers presumed dead.",272022.0,un rohingya refugee died sea making perilous journey unhcr also received unconfirmed report one additional boat people still missing passenger presumed dead.,World
"China races to vaccinate elderly, but many are reluctant","Chinese authorities are going door to door and paying people older than 60 to get vaccinated against COVID-19. But even as cases surge, 64-year-old Li Liansheng said his friends are alarmed by stories of fevers, blood clots and other side effects.",272022.0,china race vaccinate elderly many reluctant chinese authority going door door paying people older get vaccinated covid . even case surge year old li liansheng said friend alarmed story fever blood clot side effects.,World
27 deaths reported in western NY from massive storm,27 deaths reported in western NY from massive storm,262022.0,death reported western ny massive storm death reported western ny massive storm,World
China's foreign minister signals deeper ties with Russia,Wang said that China would “deepen strategic mutual trust and mutually beneficial cooperation” with Russia.,262022.0,china foreign minister signal deeper tie russia wang said china would deepen strategic mutual trust mutually beneficial cooperation russia.,World
Nepal's new PM takes oath at the helm of fragile coalition,Nepal's new PM takes oath at the helm of fragile coalition,262022.0,nepal new pm take oath helm fragile coalition nepal new pm take oath helm fragile coalition,World
China's COVID-19 surge raises odds of new coronavirus mutant,Could the COVID-19 surge in China unleash a new coronavirus mutant on the world?,252022.0,china covid surge raise odds new coronavirus mutant could covid surge china unleash new coronavirus mutant world,World
"Taliban ban women from working for domestic, foreign NGOs","Taliban ban women from working for domestic, foreign NGOs",242022.0,taliban ban woman working domestic foreign ngo taliban ban woman working domestic foreign ngo,World
"2 dead, 4 wounded in Paris shooting; suspect arrested","2 dead, 4 wounded in Paris shooting; suspect arrested",232022.0,dead wounded paris shooting suspect arrested dead wounded paris shooting suspect arrested,World
Sri Lankans face food crisis amid economic crunch,Sri Lankans face food crisis amid economic crunch,232022.0,sri lankans face food crisis amid economic crunch sri lankans face food crisis amid economic crunch,World
India randomly testing international visitors for COVID-19,"According to health ministry data, India currently has about 3,400 active coronavirus cases.",232022.0,india randomly testing international visitor covid according health ministry data india currently active coronavirus cases.,World
"WHO ""very concerned"" about reports of severe COVID in China","“Vaccination is the exit strategy from omicron,” WHO emergencies chief Dr. Michael Ryan said.",222022.0,concerned report severe covid china vaccination exit strategy omicron emergency chief dr. michael ryan said.,World
Zelenskyy's surprise visit to DC was months in the making,"Before he left Ukraine, there were clues in Zelenskyy's own words that a surprise trip abroad could be in the works.",222022.0,zelenskyy surprise visit dc month making left ukraine clue zelenskyy word surprise trip abroad could works.,World
Afghan women weep as Taliban fighters enforce university ban,"Qatar and Pakistan, both Muslim countries, have expressed their disappointment at the university ban and urged authorities to reconsider their decision.",212022.0,afghan woman weep taliban fighter enforce university ban qatar pakistan muslim country expressed disappointment university ban urged authority reconsider decision.,World
Officials say Pakistan raid kills all Taliban hostage-takers,Officials say Pakistan raid kills all Taliban hostage-takers,202022.0,official say pakistan raid kill taliban hostage taker official say pakistan raid kill taliban hostage taker,World
Chinese with mild COVID urged to work as restrictions ease,Chinese with mild COVID urged to work as restrictions ease,202022.0,chinese mild covid urged work restriction ease chinese mild covid urged work restriction ease,World
Court: UK plan to send asylum-seekers to Rwanda is legal,Court: UK plan to send asylum-seekers to Rwanda is legal,192022.0,court uk plan send asylum seeker rwanda legal court uk plan send asylum seeker rwanda legal,World
"Severe turbulence rocked a flight from Phoenix to Honolulu Sunday, seriously injuring 11 people in what an Hawaiian Airlines official...","Severe turbulence rocked a flight from Phoenix to Honolulu Sunday, seriously injuring 11 people in what an Hawaiian Airlines official called an isolated and unusual event.",192022.0,severe turbulence rocked flight phoenix honolulu sunday seriously injuring people hawaiian airline official... severe turbulence rocked flight phoenix honolulu sunday seriously injuring people hawaiian airline official called isolated unusual event.,World
5 dead and suspect killed in Toronto area condo shooting,"Five people were shot and killed in a condominium unit a Toronto suburb and the gunman was killed by police, authorities said late Sunday.",192022.0,dead suspect killed toronto area condo shooting five people shot killed condominium unit toronto suburb gunman killed police authority said late sunday.,World
"Malaysia landslide death toll rises to 24, 9 more missing","Malaysia landslide death toll rises to 24, 9 more missing",172022.0,malaysia landslide death toll rise missing malaysia landslide death toll rise missing,World
India's visa temples attract devotees aspiring to go abroad,India's visa temples attract devotees aspiring to go abroad,172022.0,india visa temple attract devotee aspiring go abroad india visa temple attract devotee aspiring go abroad,World
"2 students killed, 2 wounded in shooting near Chicago school","Two students were killed and two other teens were wounded in a shooting Friday afternoon near a high school on Chicago's West Side, authorities said.",172022.0,student killed wounded shooting near chicago school two student killed two teen wounded shooting friday afternoon near high school chicago west side authority said.,World
Messi's hometown in Argentina yearns for World Cup victory,Messi's hometown in Argentina yearns for World Cup victory,162022.0,messi hometown argentina yearns world cup victory messi hometown argentina yearns world cup victory,World
"Landslide at Malaysia campground leaves 16 dead, 17 missing",A landslide Friday at a tourist campground in Malaysia left 16 people dead and authorities said 17 others were feared buried at the site on an organic farm outside the capital of Kuala Lumpur.,162022.0,landslide malaysia campground leaf dead missing landslide friday tourist campground malaysia left people dead authority said others feared buried site organic farm outside capital kuala lumpur.,World
Suspected tainted liquor kills at least 31 in eastern India,Police officer Santosh Kumar said several of the 20 hospitalized have lost their eyesight.,152022.0,suspected tainted liquor kill least eastern india police officer santosh kumar said several hospitalized lost eyesight.,World
Worker dies after fall at World Cup stadium in Qatar,Worker dies after fall at World Cup stadium in Qatar,142022.0,worker dy fall world cup stadium qatar worker dy fall world cup stadium qatar,World
4 confirmed dead after boat capsizes in English Channel,Sunak said he planned to introduce legislation early next year to ensure people who arrive illegally cannot remain in the country.,142022.0,confirmed dead boat capsizes english channel sunak said planned introduce legislation early next year ensure people arrive illegally cannot remain country.,World
"Indian, Chinese troops clash at border in fresh faceoff","Indian, Chinese troops clash at border in fresh faceoff",132022.0,indian chinese troop clash border fresh faceoff indian chinese troop clash border fresh faceoff,World
"6 killed, including 2 officers, in Australian ambush, siege","Six people, including two young police officers, were shot and killed at a property in rural Australia after officers who arrived to investigate reports of a missing person were ambushed, authorities said Tuesday.",132022.0,killed including officer australian ambush siege six people including two young police officer shot killed property rural australia officer arrived investigate report missing person ambushed authority said tuesday.,World
Taliban: Assailants attack hotel in Afghan capital Kabul,Taliban: Assailants attack hotel in Afghan capital Kabul,122022.0,taliban assailant attack hotel afghan capital kabul taliban assailant attack hotel afghan capital kabul,World
Pakistan PM's son returns from exile to face graft charges,Pakistan PM's son returns from exile to face graft charges,112022.0,pakistan pm son return exile face graft charge pakistan pm son return exile face graft charge,World
"Facing COVID surge, China expanding hospitals, ICUs","Facing a surge in COVID-19 cases, China is setting up more intensive care facilities and trying to strengthen hospitals as Beijing rolls back anti-virus controls that confined millions of people to their homes, crushed economic growth and set off protests.",112022.0,facing covid surge china expanding hospital icu facing surge covid case china setting intensive care facility trying strengthen hospital beijing roll back anti virus control confined million people home crushed economic growth set protests.,World
UN approves exempting humanitarian aid from all UN sanctions,UN approves exempting humanitarian aid from all UN sanctions,102022.0,un approves exempting humanitarian aid un sanction un approves exempting humanitarian aid un sanction,World
Sri Lanka shuts schools as extreme weather brings pollution,Sri Lanka shuts schools as extreme weather brings pollution,92022.0,sri lanka shuts school extreme weather brings pollution sri lanka shuts school extreme weather brings pollution,World
China struggles with COVID infections after controls ease,A rash of COVID-19 cases in schools and businesses were reported by social media users Friday in areas across China after the ruling Communist Party loosened anti-virus rules as it tries to reverse a deepening economic slump.,92022.0,china struggle covid infection control ease rash covid case school business reported social medium user friday area across china ruling communist party loosened anti virus rule try reverse deepening economic slump.,World
Taliban allow high school graduation exams for Afghan girls,Taliban allow high school graduation exams for Afghan girls,72022.0,taliban allow high school graduation exam afghan girl taliban allow high school graduation exam afghan girl,World
Russia and Ukraine swap 60 POWs each in latest exchange,Russia and Ukraine said on Tuesday they had exchanged 60 prisoners of war on each side in the latest of a series of such swaps.,62022.0,russia ukraine swap pow latest exchange russia ukraine said tuesday exchanged prisoner war side latest series swaps.,World
Ukrainian long-range drone attacks expose Russian air defences,"A third Russian airfield was ablaze on Tuesday from a drone strike, a day after Ukraine demonstrated an apparent new ability to penetrate hundreds of kilometers deep into Russian air space with attacks on two Russian air bases.",62022.0,ukrainian long range drone attack expose russian air defence third russian airfield ablaze tuesday drone strike day ukraine demonstrated apparent new ability penetrate hundred kilometer deep russian air space attack two russian air bases.,World
"UN summit: Don't repeat mistakes on nature, scientists warn",Scientists around the world are warning governments who will be gathering in Montreal this week for the United Nations biodiversity summit to not repeat past mistakes and are urging officials to “avoid trade-offs” between people and conservation needs in a report Monday.,62022.0,un summit repeat mistake nature scientist warn scientist around world warning government gathering montreal week united nation biodiversity summit repeat past mistake urging official avoid trade offs people conservation need report monday.,World
German cabinet OKs plan to attract more foreign workers,"There are labour shortages in a variety of sectors, from gastronomy and childcare to IT and renewable energies.",52022.0,german cabinet ok plan attract foreign worker labour shortage variety sector gastronomy childcare renewable energies.,World
Migrant workers aim to stay in Qatar far beyond World Cup final,Many of the workers are dependent on their employers to be allowed to stay in Qatar and the goal is to ensure that they can stay in a job.,52022.0,migrant worker aim stay qatar far beyond world cup final many worker dependent employer allowed stay qatar goal ensure stay job.,World
US expects reduced tempo in Ukraine fighting to continue for months,"""Ukraine's economy is suffering very badly. It's been devastating, and ... obviously taking down the grid will have an impact on that as well.""",42022.0,u expects reduced tempo ukraine fighting continue month ukraine economy suffering badly. devastating ... obviously taking grid impact well.,World
Chinese cities ease curbs but full zero-COVID exit seen some way off,More Chinese cities including Urumqi in the far west announced an easing of coronavirus curbs on Sunday as China tries to make its zero-COVID policy more targeted and less onerous after unprecedented protests against restrictions last weekend.,42022.0,chinese city ease curb full zero covid exit seen way chinese city including urumqi far west announced easing coronavirus curb sunday china try make zero covid policy targeted le onerous unprecedented protest restriction last weekend.,World
Built to disappear: World Cup stadium 974,Built to disappear: World Cup stadium 974,32022.0,built disappear world cup stadium built disappear world cup stadium,World
"Snowden receives Russian passport, takes citizenship oath","Former US intelligence contractor Edward Snowden, who fled prosecution after revealing highly classified surveillance programs, has received a Russian passport and taken the citizenship oath, Russian news agencies quoted his lawyer as saying Friday.",32022.0,snowden receives russian passport take citizenship oath former u intelligence contractor edward snowden fled prosecution revealing highly classified surveillance program received russian passport taken citizenship oath russian news agency quoted lawyer saying friday.,World
Russia 'open' to talks on Ukraine but presses demands after Biden comment,"Ukraine has driven Russian troops from swathes of occupied territory in recent weeks, including areas Russia claims to have annexed.",22022.0,russia open talk ukraine press demand biden comment ukraine driven russian troop swathe occupied territory recent week including area russia claim annexed.,World
