headline,body,time_published,Text,category
Twitter CEO says banning Trump was right decision but sets dangerous precedent,Twitter Inc Chief Executive Jack Dorsey said on Wednesday that banning President Donald Trump from its social media platform after last week’s violence at the US Capitol...,142021.0,twitter ceo say banning trump right decision set dangerous precedent twitter inc chief executive jack dorsey said wednesday banning president donald trump social medium platform last week violence u capitol...,Mobile & Apps
"Gut bacteria tied to disease severity, immune response; high mental health toll seen in ICUs","The following is a roundup of some of the latest scientific studies on the novel coronavirus and efforts to find treatments and vaccines for COVID-19, the illness caused by...",142021.0,gut bacteria tied disease severity immune response high mental health toll seen icu following roundup latest scientific study novel coronavirus effort find treatment vaccine covid illness caused by...,Mobile & Apps
"Scientists decry death by 1,000 cuts for world's insects","The world’s vital insect kingdom is undergoing “death by a thousand cuts,” the world’s top bug experts said.

Climate change, insecticides, herbicides, light...",122021.0,scientist decry death cut world insect world vital insect kingdom undergoing death thousand cut world top bug expert said. climate change insecticide herbicide light...,Mobile & Apps
Pfizer study suggests vaccine works against virus variant,New research suggests that Pfizer’s COVID-19 vaccine can protect against a mutation found in two easier-to-spread variants of the coronavirus that erupted in Britain and...,82021.0,pfizer study suggests vaccine work virus variant new research suggests pfizer covid vaccine protect mutation found two easier spread variant coronavirus erupted britain and...,Mobile & Apps
"Planetary trio of Mercury, Jupiter, Saturn for grand evening around Jan 10","KATHMANDU: The astronomical calendar for 2021 is beginning with a splendid planetary triad of Mercury, Jupiter and Saturn- weeks after the great conjunction of the two...",62021.0,planetary trio mercury jupiter saturn grand evening around jan kathmandu astronomical calendar beginning splendid planetary triad mercury jupiter saturn week great conjunction two...,Mobile & Apps
"Microsoft says hackers viewed source code, didn't change it",Microsoft  said Thursday in a blog post that hackers tied to a massive intrusion of dozens of US government agencies and private companies sneaked further into its systems...,12021.0,microsoft say hacker viewed source code change microsoft said thursday blog post hacker tied massive intrusion dozen u government agency private company sneaked systems...,Mobile & Apps
Microsoft says it found malicious software in its systems,"SAN FRANCISCO: Microsoft Corp said on Thursday it found malicious software in its systems related to a massive hacking campaign disclosed by U.S. officials this week,...",182020.0,microsoft say found malicious software system san francisco microsoft corp said thursday found malicious software system related massive hacking campaign disclosed u.s. official week ...,Mobile & Apps
China says to share lunar samples with other countries,"BEIJING: China will share data and samples from the moon obtained by its Chang'e 5 probe on the basis of international conventions though ""unfortunate"" U.S. restrictions on...",172020.0,china say share lunar sample country beijing china share data sample moon obtained chang e probe basis international convention though unfortunate u.s. restriction on...,Mobile & Apps
Chinese capsule returns to Earth carrying moon rocks,"BEIJING: A Chinese lunar capsule returned to Earth on Thursday with the first fresh samples of rock and debris from the moon in more than 40 years, offering the possibility...",172020.0,chinese capsule return earth carrying moon rock beijing chinese lunar capsule returned earth thursday first fresh sample rock debris moon year offering possibility...,Mobile & Apps
China prepares for return of lunar probe with moon samples,BEIJING: Chinese ground crews are standing by for the return of a lunar probe bringing back the first fresh samples of rock and debris from the moon in more than 45...,162020.0,china prepares return lunar probe moon sample beijing chinese ground crew standing return lunar probe bringing back first fresh sample rock debris moon ...,Mobile & Apps
"Japan's space agency finds ample soil, gas from asteroid",TOKYO: Officials from Japan's space agency said Tuesday they have found more than the anticipated amount of soil and gases inside a small capsule the country's Hayabusa2...,162020.0,japan space agency find ample soil gas asteroid tokyo official japan space agency said tuesday found anticipated amount soil gas inside small capsule country hayabusa...,Mobile & Apps
"Samples from asteroid more than hoped for, Japan researchers say","TOKYO: Samples of dust collected by a Japanese space probe from an asteroid some 300 million km (186 million miles) from Earth were better than hoped for, with one...",162020.0,sample asteroid hoped japan researcher say tokyo sample dust collected japanese space probe asteroid million km million mile earth better hoped one...,Mobile & Apps
Daytime darkness: Total solar eclipse wows in Latin America,"CARAHUE, CHILE: Thousands of people gathered in the Chilean region of La Araucanía on Monday to witness a solar eclipse, rejoicing in the rare experience even though...",152020.0,daytime darkness total solar eclipse wow latin america carahue chile thousand people gathered chilean region la araucan monday witness solar eclipse rejoicing rare experience even though...,Mobile & Apps
Immune system can cause broad damage in COVID-19; dogs can detect coronavirus in people,"The following is a roundup of some of the latest scientific studies on the novel coronavirus and efforts to find treatments and vaccines for COVID-19, the illness caused by...",152020.0,immune system cause broad damage covid dog detect coronavirus people following roundup latest scientific study novel coronavirus effort find treatment vaccine covid illness caused by...,Mobile & Apps
Scientists focus on bats for clues to prevent next pandemic,RIO DE JANEIRO: Night began to fall in Rio de Janeiro’s Pedra Branca state park as four Brazilian scientists switched on their flashlights to traipse along a narrow trail...,152020.0,scientist focus bat clue prevent next pandemic rio de janeiro night began fall rio de janeiro pedra branca state park four brazilian scientist switched flashlight traipse along narrow trail...,Mobile & Apps
"Google's YouTube, Gmail recover after global outage","Google services, including YouTube, Gmail and Google Drive, were restored for most users on Monday, following a global outage that affected thousands.

Google's...",142020.0,google youtube gmail recover global outage google service including youtube gmail google drive restored user monday following global outage affected thousands. google s...,Mobile & Apps
COVID-19 simulator reveals combining extensive testing and contact tracing effective in suppressing virus,KATHMANDU: Scientists from the Institute of Smart Systems and Artificial Intelligence (ISSAI) at Nazarbayev University in Kazakhstan have discovered that joint use of mass...,142020.0,covid simulator reveals combining extensive testing contact tracing effective suppressing virus kathmandu scientist institute smart system artificial intelligence issai nazarbayev university kazakhstan discovered joint use mass...,Mobile & Apps
Chinese capsule with moon rocks begins return to Earth,"BEIJING: A Chinese space capsule bringing back the first moon rocks in more than four decades started its three-day return to Earth on Sunday.

The Chang'e 5 lunar probe,...",132020.0,chinese capsule moon rock begin return earth beijing chinese space capsule bringing back first moon rock four decade started three day return earth sunday. chang e lunar probe ...,Mobile & Apps
Researchers think they spotted new whale species off Mexico,"Researchers believe they have found a previously unknown species of beaked whale in waters off Mexico's western coast. If confirmed, the new species would mark a...",102020.0,researcher think spotted new whale specie mexico researcher believe found previously unknown specie beaked whale water mexico western coast. confirmed new specie would mark a...,Mobile & Apps
"SpaceX launches Starship on highest test flight, crash-lands","CAPE CANAVERAL: SpaceX launched its shiny, bullet-shaped, straight-out-of-science fiction Starship several miles into the air from a remote corner of Texas on Wednesday,...",102020.0,spacex launch starship highest test flight crash land cape canaveral spacex launched shiny bullet shaped straight science fiction starship several mile air remote corner texas wednesday ...,Mobile & Apps
"Facebook faces US lawsuits that could force sale of Instagram, WhatsApp",WASHINGTON: Facebook Inc could be forced to sell its prized assets WhatsApp and Instagram after the U.S. Federal Trade Commission and nearly every US state filed lawsuits...,102020.0,facebook face u lawsuit could force sale instagram whatsapp washington facebook inc could forced sell prized asset whatsapp instagram u.s. federal trade commission nearly every u state filed lawsuits...,Mobile & Apps
"First woman, next man on moon will come from these NASA 18","CAPE CANAVERAL: NASA has named the 18 astronauts — half of them women — who will train for its Artemis moon-landing program.

The first woman and next man on the moon...",102020.0,first woman next man moon come nasa cape canaveral nasa named astronaut half woman train artemis moon landing program. first woman next man moon...,Mobile & Apps
Musk's SpaceX scrubs key high-altitude Starship test,"WASHINGTON: A key test of SpaceX’s Mars rocket Starship was automatically aborted on Tuesday just one second before liftoff, postponing the first high-altitude test of a...",92020.0,musk spacex scrub key high altitude starship test washington key test spacex mar rocket starship automatically aborted tuesday one second liftoff postponing first high altitude test a...,Mobile & Apps
Millions of smart devices vulnerable to hacking: research,BOSTON: Researchers at a cybersecurity firm say they have identified vulnerabilities in software widely used by millions of connected devices — flaws that could be...,92020.0,million smart device vulnerable hacking research boston researcher cybersecurity firm say identified vulnerability software widely used million connected device flaw could be...,Mobile & Apps
"Apple to tighten app privacy, remove apps that don't comply","LONDON: Apple is stepping up privacy for app users, forcing developers to be more transparent about data collection and warning they could be removed if they don't comply...",92020.0,apple tighten app privacy remove apps comply london apple stepping privacy app user forcing developer transparent data collection warning could removed comply...,Mobile & Apps
Chinese probe prepares to return moon rocks to Earth,BEIJING: A Chinese probe that landed on the moon transferred rocks to an orbiter Sunday in preparation for returning samples of the lunar surface to Earth for the first...,72020.0,chinese probe prepares return moon rock earth beijing chinese probe landed moon transferred rock orbiter sunday preparation returning sample lunar surface earth first...,Mobile & Apps
Japanese space officials eager to analyze asteroid samples,TOKYO: Japanese space officials said they are excited about the return of a capsule that landed safely in the Australian Outback on Sunday while carrying soil samples from...,72020.0,japanese space official eager analyze asteroid sample tokyo japanese space official said excited return capsule landed safely australian outback sunday carrying soil sample from...,Mobile & Apps
Great conjunction 2020 happening on December 21,"KATHMANDU: A special and rare astronomical event is heading our way, slated to take place this December solstice - The Great Conjunction 2020.

Towards the end of 2020,...",62020.0,great conjunction happening december kathmandu special rare astronomical event heading way slated take place december solstice great conjunction . towards end ...,Mobile & Apps
Bezos says Blue Origin will take the first woman to moon's surface,"Jeff Bezos' space company Blue Origin will take the first woman to the moon's surface, the billionaire said on Friday as NASA nears a decision to pick its first privately...",62020.0,bezos say blue origin take first woman moon surface jeff bezos space company blue origin take first woman moon surface billionaire said friday nasa nears decision pick first privately...,Mobile & Apps
Japan retrieves space probe that may hold clues to origin of planets,"Capsule from Hayabusa2 lit up Australian sky
 	First time extensive asteroid samples brought to Earth
 	Mission aims to answer questions about origins of...",62020.0,japan retrieves space probe may hold clue origin planet capsule hayabusa lit australian sky first time extensive asteroid sample brought earth mission aim answer question origin of...,Mobile & Apps
Gene-editing treatment shows promise for sickle cell disease,"Scientists are seeing promising early results from the first studies testing gene editing for painful, inherited blood disorders that plague millions worldwide, especially...",62020.0,gene editing treatment show promise sickle cell disease scientist seeing promising early result first study testing gene editing painful inherited blood disorder plague million worldwide especially...,Mobile & Apps
Vision-restoring brain implants spell breakthrough,"WASHINGTON, DECEMBER 4

Scientists are a step closer to restoring vision for the blind, after building an implant that bypasses the eyes and allows monkeys to perceive...",52020.0,vision restoring brain implant spell breakthrough washington december scientist step closer restoring vision blind building implant bypass eye allows monkey perceive...,Mobile & Apps
Chinese spacecraft carrying lunar rocks lifts off from moon,"BEIJING: A Chinese spacecraft lifted off from the moon Thursday night with a load of lunar rocks, the first stage of its return to Earth, the government space agency...",42020.0,chinese spacecraft carrying lunar rock lift moon beijing chinese spacecraft lifted moon thursday night load lunar rock first stage return earth government space agency...,Mobile & Apps
"Mystery object is 54-year-old rocket, not asteroid: NASA","CAPE CANAVERAL: A mysterious object temporarily orbiting Earth is a 54-year-old rocket, not an asteroid after all, astronomers confirmed Wednesday.

Observations by a...",32020.0,mystery object year old rocket asteroid nasa cape canaveral mysterious object temporarily orbiting earth year old rocket asteroid astronomer confirmed wednesday. observation a...,Mobile & Apps
Moon probe preparing to return rock samples to Earth: China,"BEIJING: China said Thursday its latest lunar probe has finished taking samples of the moon's surface and sealed them within the spacecraft for return to Earth, the first...",32020.0,moon probe preparing return rock sample earth china beijing china said thursday latest lunar probe finished taking sample moon surface sealed within spacecraft return earth first...,Mobile & Apps
Australian telescope maps deep space at record speed,"MELBOURNE: A powerful new telescope in outback Australia has mapped vast areas of the universe in record-breaking time, revealing a million new galaxies and opening the way...",32020.0,australian telescope map deep space record speed melbourne powerful new telescope outback australia mapped vast area universe record breaking time revealing million new galaxy opening way...,Mobile & Apps
"China's space ambitions: robot on Mars, a human on the moon","BEIJING: China's landing of its third probe on the moon is part of an increasingly ambitious space program that has a robot rover en route to Mars, is developing a reusable...",22020.0,china space ambition robot mar human moon beijing china landing third probe moon part increasingly ambitious space program robot rover en route mar developing reusable...,Mobile & Apps
Massive Puerto Rico telescope featured in James Bond movie collapses,"A massive radio telescope at Puerto Rico's Arecibo Observatory - one of the world's largest - collapsed on Tuesday after sustaining severe damage since August, officials...",22020.0,massive puerto rico telescope featured james bond movie collapse massive radio telescope puerto rico arecibo observatory one world largest collapsed tuesday sustaining severe damage since august officials...,Mobile & Apps
China spacecraft lands on moon to bring rocks back to Earth,"BEIJING: A Chinese spacecraft sent to return lunar rocks to Earth collected its first samples Wednesday after landing on the moon, the government announced, adding to a...",22020.0,china spacecraft land moon bring rock back earth beijing chinese spacecraft sent return lunar rock earth collected first sample wednesday landing moon government announced adding a...,Mobile & Apps
When and which COVID-19 vaccines are likely to be available in Asia,"MELBOURNE: Trial data from Pfizer Inc with partner BioNTech SE, Moderna Inc and AstraZeneca Plc has shown their experimental vaccines are effective in preventing the...",12020.0,covid vaccine likely available asia melbourne trial data pfizer inc partner biontech se moderna inc astrazeneca plc shown experimental vaccine effective preventing the...,Mobile & Apps
2020's last lunar eclipse to be witnessed on November  30,"KATHMANDU: The last lunar eclipse of 2020, a Penumbral one in which the moon passes through Earth's outer shadow, is on November 30.

A penumbral lunar eclipse is less...",292020.0,last lunar eclipse witnessed november kathmandu last lunar eclipse penumbral one moon pass earth outer shadow november . penumbral lunar eclipse less...,Mobile & Apps
Tesla could widen release of 'self-driving' software in two weeks,"Tesla Inc Chief Executive Officer Elon Musk said on Friday there will probably be a wider roll out of a new ""Full Self Driving"" software update in two weeks.


In...",282020.0,tesla could widen release self driving software two week tesla inc chief executive officer elon musk said friday probably wider roll new full self driving software update two weeks. in...,Mobile & Apps
UK to launch new watchdog next year to police tech giants,LONDON: Britain plans to create a new watchdog to police big tech companies including Google and Facebook to counter their market dominance and prevent them from exploiting...,272020.0,uk launch new watchdog next year police tech giant london britain plan create new watchdog police big tech company including google facebook counter market dominance prevent exploiting...,Mobile & Apps
Mysterious �obelisk� in US desert draws wild theories,"LOS ANGELES, NOVEMBER 25

A mysterious metal “obelisk” found buried in the remote western United States desert has inflamed the imaginations of Unidentified Flying...",262020.0,mysterious obelisk u desert draw wild theory los angeles november mysterious metal obelisk found buried remote western united state desert inflamed imagination unidentified flying...,Mobile & Apps
China launches mission to bring back material from moon,WENCHANG: China launched an ambitious mission on Tuesday to bring back rocks and debris from the moon’s surface for the first time in more than 40 years — an...,242020.0,china launch mission bring back material moon wenchang china launched ambitious mission tuesday bring back rock debris moon surface first time year an...,Mobile & Apps
"AstraZeneca COVID-19 vaccine can be 90% effective, results show","LONDON: AstraZeneca said on Monday its vaccine for the novel coronavirus, developed along with the University of Oxford, could be around 90% effective under one dosing...",232020.0,astrazeneca covid vaccine effective result show london astrazeneca said monday vaccine novel coronavirus developed along university oxford could around effective one dosing...,Mobile & Apps
"China to launch moon probe, seeking first lunar rock retrieval since 1970s",BEIJING: China plans to launch an unmanned spacecraft to the moon this week to bring back lunar rocks in the first attempt by any nation to retrieve samples from Earth's...,222020.0,china launch moon probe seeking first lunar rock retrieval since beijing china plan launch unmanned spacecraft moon week bring back lunar rock first attempt nation retrieve sample earth s...,Mobile & Apps
"On brink of collapse, famed Puerto Rico space telescope to close down","WASHINGTON: The US National Science Foundation on Thursday announced it will close down the massive space telescope at Puerto Rico's Arecibo Observatory, ending 57 years of...",202020.0,brink collapse famed puerto rico space telescope close washington u national science foundation thursday announced close massive space telescope puerto rico arecibo observatory ending year of...,Mobile & Apps
Spacewalking astronauts prep for 2021 arrival of Russian lab,"CAPE CANAVERAL: The International Space Station's two Russian astronauts began spacewalking work Wednesday to prepare for next year's arrival of a long-delayed lab, but had...",192020.0,spacewalking astronaut prep arrival russian lab cape canaveral international space station two russian astronaut began spacewalking work wednesday prepare next year arrival long delayed lab had...,Mobile & Apps
"WHO takes aim at cervical cancer to reduce cases, deaths","GENEVA: Vaccinating nine in 10 girls under 15 against cervical cancer, and improved screening and treatment of women could reduce infections by 40% and save 5 million...",172020.0,take aim cervical cancer reduce case death geneva vaccinating nine girl cervical cancer improved screening treatment woman could reduce infection save million...,Mobile & Apps
SpaceX capsule with 4 astronauts reaches space station,"CAPE CANAVERAL: SpaceX’s newly launched capsule with four astronauts arrived Monday at the International Space Station, their new home until spring.

The Dragon capsule...",172020.0,spacex capsule astronaut reach space station cape canaveral spacex newly launched capsule four astronaut arrived monday international space station new home spring. dragon capsule...,Mobile & Apps
"SpaceX launches 2nd crew, regular station crew flights begin","CAPE CANAVERAL, FLORIDA: SpaceX launched four astronauts to the International Space Station on Sunday on the first full-fledged taxi flight for NASA by a private...",162020.0,spacex launch nd crew regular station crew flight begin cape canaveral florida spacex launched four astronaut international space station sunday first full fledged taxi flight nasa private...,Mobile & Apps
YouTube back up after worldwide outage,"YouTube, owned by Alphabet Inc's Google GOOGL.O, said late on Wednesday it had fixed a glitch that led to a worldwide outage of the video-streaming...",122020.0,youtube back worldwide outage youtube owned alphabet inc google googl.o said late wednesday fixed glitch led worldwide outage video streaming...,Mobile & Apps
Apple unveils first Macs built to run more like iPhones,"SAN RAMON: Apple is rolling out new Mac computers powered by the same kind of chips that run iPhones and iPads, a move aimed at making it easier for its most popular...",112020.0,apple unveils first mac built run like iphones san ramon apple rolling new mac computer powered kind chip run iphones ipads move aimed making easier popular...,Mobile & Apps
India's Tata launches faster COVID-19 test as cases rise,NEW DELHI: India's Tata Group launched a COVID-19 test kit on Monday that it says will process results more easily and faster than the RT-PCR method considered the gold...,92020.0,india tata launch faster covid test case rise new delhi india tata group launched covid test kit monday say process result easily faster rt pcr method considered gold...,Mobile & Apps
'Great day for humanity': Pfizer says COVID-19 vaccine over 90% effective,"PfizerÂ and BioNTech first to release large trial results
 	Expertssay results show vaccines can halt pandemic
 	Markets surge on hopes of light at the end of the...",92020.0,great day humanity pfizer say covid vaccine effective pfizer biontech first release large trial result expertssay result show vaccine halt pandemic market surge hope light end the...,Mobile & Apps
T-cell study adds to debate over duration of COVID-19 immunity,"LONDON: A small but key UK study has found that ""cellularÂ immunity"" to the pandemic SARS-CoV-2 virus is present after six months in people who had mild or...",32020.0,cell study add debate duration covid immunity london small key uk study found cellular immunity pandemic sars cov virus present six month people mild or...,Mobile & Apps
Next crop of COVID-19 vaccine developers take more traditional route,CHICAGO/BERLIN: The handful of drugmakers dominating the global coronavirus vaccine race are pushing the boundaries of vaccine technology. The next crop under development...,292020.0,next crop covid vaccine developer take traditional route chicago berlin handful drugmakers dominating global coronavirus vaccine race pushing boundary vaccine technology. next crop development...,Mobile & Apps
"On the moon, water water everywhere and not a drop to drink, yet","October 26











TheÂ moonÂ lacks the bodies of liquid water that are a hallmark of Earth but scientists said on Monday (October 26) lunar...",262020.0,moon water water everywhere drop drink yet october moon lack body liquid water hallmark earth scientist said monday october lunar...,Mobile & Apps
US spacecraft touches asteroid surface for rare rubble grab,"CAPE CANAVERAL: A NASA spacecraft descended to an asteroid Tuesday and, dodging boulders the size of buildings, momentarily touched the surface to collect a handful of...",212020.0,u spacecraft touch asteroid surface rare rubble grab cape canaveral nasa spacecraft descended asteroid tuesday dodging boulder size building momentarily touched surface collect handful of...,Mobile & Apps
COVID-19 increases risks for cancer patients; common cold antibodies no help vs coronavirus,"The following is a roundup of some of the latest scientific studies on the novel coronavirus and efforts to find treatments and vaccines forÂ COVID-19, the illness caused...",152020.0,covid increase risk cancer patient common cold antibody help v coronavirus following roundup latest scientific study novel coronavirus effort find treatment vaccine covid illness caused...,Mobile & Apps
Apple unveils new iPhones for faster 5G wireless networks,"Apple unveiled four new iPhones equipped with technology for use with faster new 5G wireless networks, hoping that demand for higher data speeds will spark demand for new...",142020.0,apple unveils new iphones faster g wireless network apple unveiled four new iphones equipped technology use faster new g wireless network hoping demand higher data speed spark demand new...,Mobile & Apps
"Reinfection casts doubt on coronavirus immunity, finds study","PARIS, OCTOBER 13

COVID-19 patients may experience more severe symptoms the second time they are infected, according to research released today confirming it is possible...",142020.0,reinfection cast doubt coronavirus immunity find study paris october covid patient may experience severe symptom second time infected according research released today confirming possible...,Mobile & Apps
"Facebook bans Holocaust denial, distortion posts",Facebook is banning posts that deny or distort the Holocaust and will start directing people to authoritative sources if they search for information about the Nazi...,132020.0,facebook ban holocaust denial distortion post facebook banning post deny distort holocaust start directing people authoritative source search information nazi...,Mobile & Apps
"Low tech talk in Google, Oracle high tech copyright clash","WASHINGTON: The topic was high tech: the code behind smartphones.

But on Wednesday the Supreme Court looked to more low tech examples, from the typewriter keyboard to...",82020.0,low tech talk google oracle high tech copyright clash washington topic high tech code behind smartphones. wednesday supreme court looked low tech example typewriter keyboard to...,Mobile & Apps
T-Rex fossil sells for record-breaking $31.8 million,"NEW YORK, OCTOBER 7

One of the most complete specimens of a T-Rex fossil in the world was sold for a record $31.8 million yesterday by Christieâ€™s in New York, nearly...",82020.0,rex fossil sell record breaking . million new york october one complete specimen rex fossil world sold record . million yesterday christie new york nearly...,Mobile & Apps
Nobel Prize for chemistry awarded  for 'genome scissors',STOCKHOLM: French scientist Emmanuelle Charpentier and American Jennifer A. Doudna have won the Nobel Prize in chemistry for developing a method of genome editing likened...,72020.0,nobel prize chemistry awarded genome scissors stockholm french scientist emmanuelle charpentier american jennifer a. doudna nobel prize chemistry developing method genome editing likened...,Mobile & Apps
3 scientists win Nobel physics prize for black hole research,STOCKHOLM: Three scientists won the Nobel Prize in physics Tuesday for establishing the all-too-weird reality of black holes â€” the straight-out-of-science-fiction cosmic...,72020.0,scientist win nobel physic prize black hole research stockholm three scientist nobel prize physic tuesday establishing weird reality black hole straight science fiction cosmic...,Mobile & Apps
"Google, Oracle meet in copyright clash at Supreme Court",WASHINGTON: Tech giants Google and Oracle are clashing at the Supreme Court in a copyright dispute that's worth billions and important to the future of software...,72020.0,google oracle meet copyright clash supreme court washington tech giant google oracle clashing supreme court copyright dispute worth billion important future software...,Mobile & Apps
3 win Nobel medicine prize for discovering hepatitis C virus,"STOCKHOLM: Three scientists won the Nobel Prize in medicine Monday for discovering the liver-ravaging hepatitis C virus, a breakthrough that led to cures for the deadly...",62020.0,win nobel medicine prize discovering hepatitis c virus stockholm three scientist nobel prize medicine monday discovering liver ravaging hepatitis c virus breakthrough led cure deadly...,Mobile & Apps
India's inexpensive paper-based testing to provide breakthrough in COVID-19 testing,"KATHMANDU: A team of Indian scientists have come up with a paper-based test that could detect the COVID-19 causing pathogens within an hour, according to a BBC...",52020.0,india inexpensive paper based testing provide breakthrough covid testing kathmandu team indian scientist come paper based test could detect covid causing pathogen within hour according bbc...,Mobile & Apps
Microsoft plans $1 billion data center venture in Greece,"ATHENS: Microsoft has announced plans to build three data centres in greater Athens, providing a badly needed investment of up to $1 billion to the Greek economy which has...",52020.0,microsoft plan billion data center venture greece athens microsoft announced plan build three data centre greater athens providing badly needed investment billion greek economy has...,Mobile & Apps
"Paytm, other Indian startups vow to fight ""big daddy"" Google's clout-sources","India startups in talks to challenge Google, file complaints
 	Startups mulling new association to take on Google - exec
 	Google counts India as key market with...",32020.0,paytm indian startup vow fight big daddy google clout source india startup talk challenge google file complaint startup mulling new association take google exec google count india key market with...,Mobile & Apps
"ICMR claims potential COVID-19 vaccine, human trials awaited","KATHMANDU: The Indian Council of Medical Research (ICMR) claims to have prepared a ""highly purified antisera"" which could be a potential treatment for the looming...",22020.0,icmr claim potential covid vaccine human trial awaited kathmandu indian council medical research icmr claim prepared highly purified antiserum could potential treatment looming...,Mobile & Apps
"India plans launch of own app store as alternative to Google, Apple: ET Now","BENGALURU: India is planning to launch its own app store as an alternate to the ones offered by Apple and Alphabet-owned Google, in a bid to make the country more...",12020.0,india plan launch app store alternative google apple et bengaluru india planning launch app store alternate one offered apple alphabet owned google bid make country more...,Mobile & Apps
