headline,body,time_published,Text,category
"The pandemic is changing Hollywood, maybe forever","NEW YORK: “No New ‘Movies’ Till Influenza Ends” blared a New York Times headline on Oct. 10, 1918, while the deadly second wave of the Spanish Flu was...",262020.0,pandemic changing hollywood maybe forever new york new movie till influenza end blared new york time headline oct. deadly second wave spanish flu was...,Travel Abroad
Beyonce dominates Grammy nods; snubbed The Weeknd calls process 'corrupt',"LOS ANGELES: Beyonce dominated nominations for the 2021 Grammy Awards on Tuesday in a field that favored alternative artists over mainstream musicians, topped by a stunning...",252020.0,beyonce dominates grammy nod snubbed weeknd call process corrupt los angeles beyonce dominated nomination grammy award tuesday field favored alternative artist mainstream musician topped stunning...,Travel Abroad
"Swift wins top prize at AMAs, says she's re-recording music","NEW YORK: Taylor Swift won her third consecutive artist of the year prize at the American Music Awards, but she missed the show for a good reason: She said she's busy...",232020.0,swift win top prize amas say recording music new york taylor swift third consecutive artist year prize american music award missed show good reason said busy...,Travel Abroad
List of winners at the 2020 American Music Awards,"A list of the winners at the 2020 American Music Awards, held Sunday at the Microsoft Theater in Los Angeles.

— Artist of the year: Taylor Swift

— New artist of...",232020.0,list winner american music award list winner american music award held sunday microsoft theater los angeles. artist year taylor swift new artist of...,Travel Abroad
Temple kissing scenes stir trouble for Netflix India,"NEW DELHI: An Indian state on Sunday asked police to investigate after a member of the country's ruling party objected to scenes in the Netflix series A Suitable Boy, in...",222020.0,temple kissing scene stir trouble netflix india new delhi indian state sunday asked police investigate member country ruling party objected scene netflix series suitable boy in...,Travel Abroad
"K-Pop's BTS marks year of the pandemic with ""BE"" album, and single ""Life Goes On""","SEOUL: South Korean megaband BTS released their latest album ""BE"" on Friday and will perform the new single ""Life Goes On"" remotely for the 2020 American Music Awards...",202020.0,k pop bts mark year pandemic album single life go seoul south korean megaband bts released latest album friday perform new single life go remotely american music awards...,Travel Abroad
"Charles Yu novel, Malcolm X bio win National Book Awards","NEW YORK: Charles Yu's “Interior Chinatown,” a satirical, cinematic novel written in the form of a screenplay, has won the National Book Award for fiction.

Tamara...",192020.0,charles yu novel malcolm x bio win national book award new york charles yu interior chinatown satirical cinematic novel written form screenplay national book award fiction. tamara...,Travel Abroad
"Tarantino has deal for 2 books on films, including 1 his own","NEW YORK: Quentin Tarantino's next work of imagination will be in book form.

The Oscar-winning director has a two-book deal with Harper, beginning with a novelization of...",182020.0,tarantino deal book film including new york quentin tarantino next work imagination book form. oscar winning director two book deal harper beginning novelization of...,Travel Abroad
Michael B. Jordan named People magazine's 'sexiest man alive',"LOS ANGELES: ""Black Panther"" actor Michael B. Jordan was named People's magazine's 'sexiest man alive' on Tuesday, the third Black actor in a row to be given the annual...",182020.0,michael b. jordan named people magazine sexiest man alive los angeles black panther actor michael b. jordan named people magazine sexiest man alive tuesday third black actor row given annual...,Travel Abroad
Connery's 007 pistol from 'Dr.No' stars at Hollywood auction,"LOS ANGELES: The handgun used by the late Sean Connery in the first James Bond film is the star attraction in a Hollywood auction next month.



The semi...",112020.0,connery pistol dr.no star hollywood auction los angeles handgun used late sean connery first james bond film star attraction hollywood auction next month. semi...,Travel Abroad
'American Idol' contestant Nikki McKibbin dies at 42,"ARLINGTON: Nikki McKibbin, a singer from Texas best known for her third place finish in the first season of American Idol, has died. She was 42.

McKibbin’s husband,...",22020.0,american idol contestant nikki mckibbin dy arlington nikki mckibbin singer texas best known third place finish first season american idol died. . mckibbin husband ...,Travel Abroad
Former James Bond actor Sean Connery dies aged 90,"Scottish movie legend Sean Connery, who shot to international stardom as the suave, sexy and sophisticated British agent James Bond and went on to grace the silver...",312020.0,former james bond actor sean connery dy aged scottish movie legend sean connery shot international stardom suave sexy sophisticated british agent james bond went grace silver...,Travel Abroad
Arrest made in 2008 kidnapping of journalists in Afghanistan,"NEW YORK: An Afghan man has been brought to the United States to face charges in the 2008 gunpoint kidnapping of a journalist for The New York Times, an Afghan journalist...",292020.0,arrest made kidnapping journalist afghanistan new york afghan man brought united state face charge gunpoint kidnapping journalist new york time afghan journalist...,Travel Abroad
"Bill Cosby, now 83, grins in newly released prison mug shot","HARRISBURG: A newly released prison mug shot shows Bill Cosby smiling with a disposable mask hanging off his face.

The Pennsylvania Department of Corrections recently...",212020.0,bill cosby grin newly released prison mug shot harrisburg newly released prison mug shot show bill cosby smiling disposable mask hanging face. pennsylvania department correction recently...,Travel Abroad
India cinemas reopen to small audiences after months in dark,"NEW DELHI: Seven months after screens went dark, cinemas reopened Thursday in much of India with mostly old titles on the marquee — a sign of the country’s efforts to...",172020.0,india cinema reopen small audience month dark new delhi seven month screen went dark cinema reopened thursday much india mostly old title marquee sign country effort to...,Travel Abroad
K-pop group BTS' label Big Hit debuts at double its IPO price,"Big Hit valued at about $8.4 bln at debut price
 	Billboard-topping BTS accounted for 88% of label's sales in H1
 	Big Hit's online savvy, fandom platform are...",152020.0,k pop group bts label big hit debut double ipo price big hit valued . bln debut price billboard topping bts accounted label sale h big hit online savvy fandom platform are...,Travel Abroad
Kanye West focuses on religion in first election campaign video,"LOS ANGELES: Rapper Kanye West on Monday released his first official campaign video in his long-shot bid to be elected US president on Nov. 3, focusing on religion and...",132020.0,kanye west focus religion first election campaign video los angeles rapper kanye west monday released first official campaign video long shot bid elected u president nov. focusing religion and...,Travel Abroad
Former CJ Min Bahadur Rayamajhi's memoir hits the market,KATHMANDU: Former Chief Justice of Supreme Court of Nepal Min Bahadur Rayamajhi has penned a memoir- Nyayapalikama Chaar Dashak: Mera Samjhana (Four Decades in the...,112020.0,former cj min bahadur rayamajhi memoir hit market kathmandu former chief justice supreme court nepal min bahadur rayamajhi penned memoir nyayapalikama chaar dashak mera samjhana four decade the...,Travel Abroad
K-pop titan BTS's online concert draws global fans,"SEOUL: Fans of BTS tuned in to an online concert by the K-pop boyband on Saturday, holding their signature light sticks and sharing messages in a chatroom.

Titled...",112020.0,k pop titan bts online concert draw global fan seoul fan bts tuned online concert k pop boyband saturday holding signature light stick sharing message chatroom. titled...,Travel Abroad
'Saturday Night Live' goes political in 46th season opener,"LOS ANGELES: “Saturday Night Live” went political with a parody of this week’s presidential debate, Chris Rock's jab at President Donald Trump and Megan Thee...",42020.0,saturday night live go political th season opener los angeles saturday night live went political parody week presidential debate chris rock jab president donald trump megan thee...,Travel Abroad
TV's 'Warrior' latest proof that Bruce Lee still holds sway,"Even nearly 50 years after his death, Bruce Lee can still make ripples.

From this summer's ESPN documentary, ""Be Water,"" to Quentin Tarantino's heavily criticized...",32020.0,tv warrior latest proof bruce lee still hold sway even nearly year death bruce lee still make ripples. summer espn documentary water quentin tarantino heavily criticized...,Travel Abroad
American supermodel Chrissy Teigen reveals miscarriage in 'painful' Instagram post,"KATHMANDU: American supermodel Chrissy Teigen and her husband singer John Legend have lost their baby.

The host-cookbook author suffered miscarriage following a recent...",12020.0,american supermodel chrissy teigen reveals miscarriage painful instagram post kathmandu american supermodel chrissy teigen husband singer john legend lost baby. host cookbook author suffered miscarriage following recent...,Travel Abroad
Indian filmmaker Anurag Kashyap appears before Mumbai police for questioning in alleged sexual assault case,"KATHMANDU: Responding to summons of the Mumbai police, Bollywood filmmaker Anurag Kashyap reached the Versova Police Station on October 1 in connection with the alleged...",12020.0,indian filmmaker anurag kashyap appears mumbai police questioning alleged sexual assault case kathmandu responding summons mumbai police bollywood filmmaker anurag kashyap reached versova police station october connection alleged...,Travel Abroad
Global K-pop sensation BTS to drop new album ‘BE’ on November 20,"KATHMANDU: K-pop supergroup BTS have announced their new album titledÂ BE, which they will be releasing on November 20.

The groupâ€™s label Big Hit Entertainment took to...",282020.0,global k pop sensation bts drop new album november kathmandu k pop supergroup bts announced new album titled releasing november . group label big hit entertainment took to...,Travel Abroad
K-pop’s BLACKPINK drop teaser for title track ‘Lovesick Girls’ from debut album,"KATHMANDU: K-popâ€™s most popular girl band BLACKPINK on September 28 announcedÂ Lovesick Girls, the title track of their debut full-length LPÂ The Album.

According...",282020.0,k pop blackpink drop teaser title track lovesick girl debut album kathmandu k pop popular girl band blackpink september announced lovesick girl title track debut full length lp album. according...,Travel Abroad
Renowned singer SP Balasubrahmanyam succumbs to COVID-19 aged 74,"CHENNAI: Famed Indian playback singer SP Balasubrahmanyam lost his battle to COV- ID-19 and passed away on September 25, according to his son SP Charan.

Popularly known...",262020.0,renowned singer sp balasubrahmanyam succumbs covid aged chennai famed indian playback singer sp balasubrahmanyam lost battle cov id passed away september according son sp charan. popularly known...,Travel Abroad
SKorean boyband BTS cancels October concert over coronavirus,SEOUL: K-pop boyband BTS cancelled on Friday a concert set for October in the South Korean capital of Seoul as authorities battle a stream of new coronavirus...,252020.0,skorean boyband bts cancel october concert coronavirus seoul k pop boyband bts cancelled friday concert set october south korean capital seoul authority battle stream new coronavirus...,Travel Abroad
"S Korean SC upholds lower court's prison sentences for disgraced singers Jung Joon-young, Choi Jong-hoon for rape, other crimes",KATHMANDU: South Korea's Supreme Court on September 24 upheld a lower court's prison sentences for singers Jung Joon-young and Choi Jong-hoon convicted of rape and other...,242020.0,korean sc upholds lower court prison sentence disgraced singer jung joon young choi jong hoon rape crime kathmandu south korea supreme court september upheld lower court prison sentence singer jung joon young choi jong hoon convicted rape other...,Travel Abroad
"Zayn Malik, Gigi Hadid become parents to a baby girl",KATHMANDU: English pop star Zayn Malik and American supermodel Gigi Hadid have welcomed their first child together. The couple shared the news of becoming parents to a baby...,242020.0,zayn malik gigi hadid become parent baby girl kathmandu english pop star zayn malik american supermodel gigi hadid welcomed first child together. couple shared news becoming parent baby...,Travel Abroad
K-pop's SuperM hold television debut of new single 'One (Monster & Infinity)' on The Ellen Show,KATHMANDU: K-pop boyband SuperM held the television debut performance of their new singleÂ One (Monster & Infinity)Â onÂ The Ellen DeGeneres ShowÂ on September...,242020.0,k pop superm hold television debut new single one monster infinity ellen show kathmandu k pop boyband superm held television debut performance new single one monster infinity ellen degeneres show september...,Travel Abroad
BTS deliver message of hope to fans at UN General Assembly,"KATHMANDU: South Korean K-pop band BTS encouraged their fans to stay positive as they delivered a ""message of hope"" in a pre-recorded video posted by the United Nations...",242020.0,bts deliver message hope fan un general assembly kathmandu south korean k pop band bts encouraged fan stay positive delivered message hope pre recorded video posted united nations...,Travel Abroad
Tiny Rubik's Cube goes on sale in Japan for anniversary,"TOKYO: A tiny but playable Rubik's Cube, so little it fits on your fingertip, has gone on sale in Japan for 198,000 yen, or about $1,900, for delivery starting in...",242020.0,tiny rubik cube go sale japan anniversary tokyo tiny playable rubik cube little fit fingertip gone sale japan yen delivery starting in...,Travel Abroad
Trailblazing journalist Harold Evans dead at 92,"Sir Harold Evans, a British-American editor whose 70-year career as a hard-driving investigative journalist, magazine founder, book publisher and author made him one of the...",242020.0,trailblazing journalist harold evans dead sir harold evans british american editor whose year career hard driving investigative journalist magazine founder book publisher author made one the...,Travel Abroad
Bollywood actress Payal Ghosh files FIR against filmmaker Anurag Kashyap for rape,"KATHMANDU: Bollywood actress Payal Ghosh has filed an FIR against filmmaker Anurag Kashyap accusing him of rape, wrongful restrain, wrongful confinement and outraging the...",232020.0,bollywood actress payal ghosh file fir filmmaker anurag kashyap rape kathmandu bollywood actress payal ghosh filed fir filmmaker anurag kashyap accusing rape wrongful restrain wrongful confinement outraging the...,Travel Abroad
BTS to perform everyday for a week on Jimmy Fallon's show starting September 28,"KATHMANDU: K-pop juggernaut BTS is all set to perform every night for a week on NBC'sÂ The Tonight Show Starring Jimmy FallonÂ from September 28.

According toÂ The Korea...",232020.0,bts perform everyday week jimmy fallon show starting september kathmandu k pop juggernaut bts set perform every night week nbc tonight show starring jimmy fallon september . according korea...,Travel Abroad
"India's narcotics cell summon Bollywood stars Deepika Padukone, Sara Ali Khan, Shraddha Kapoor, Rakul Preet Singh","KATHMANDU: In the latest development of the drug case related to the death of Bollywood actor Sushant Singh Rajput, the Narcotics Control Bureau (NCB) of India on September...",232020.0,india narcotic cell summon bollywood star deepika padukone sara ali khan shraddha kapoor rakul preet singh kathmandu latest development drug case related death bollywood actor sushant singh rajput narcotic control bureau ncb india september...,Travel Abroad
