headline,body,time_published,Text,category
Patriarchy: How it threatens the very existence of life on earth,"Men’s greater physical strength might have played some role in male dominance in technologically-primitive hunter-gatherer societies, but patriarchy as a natural or god-given phenomenon can’t be true. Shulamith Firestone, a Canadian-American radical feminist writer and activist, therefore, defines patriarchy as a system of oppression of women.",252023.0,patriarchy threatens existence life earth men greater physical strength might played role male dominance technologically primitive hunter gatherer society patriarchy natural god given phenomenon true. shulamith firestone canadian american radical feminist writer activist therefore defines patriarchy system oppression women.,Opinion
EDITORIAL: Give SMEs a boost,"Nepal’s ever dwindling exports, now reduced to just about half a billion dollars, speak volumes about our inability to foray into the international markets to sell our products, whether agricultural, industrial or handicrafts.",252023.0,editorial give smes boost nepal ever dwindling export reduced half billion dollar speak volume inability foray international market sell product whether agricultural industrial handicrafts.,Opinion
"The anger conundrum: Its crux, essence and physiology","While it is agreed that our anger and/or frustrations are caused by valid and unavoidable problems in our lives, not all anger is misplaced",232023.0,anger conundrum crux essence physiology agreed anger frustration caused valid unavoidable problem life anger misplaced,Opinion
Parliament sans opposition: It happen only in Nepal,"The second meeting of the recently constituted House of Representatives (HoR), held on January 10, delivered a unique scene. Prime Minister (PM) Pushpa Kamal Dahal, whose party holds 32 seats in the 275-member HoR, had sought the vote of confidence.",202023.0,parliament sans opposition happen nepal second meeting recently constituted house representative hor held january delivered unique scene. prime minister pm pushpa kamal dahal whose party hold seat member hor sought vote confidence.,Opinion
EDITORIAL: Economic recovery,"Soon after Deputy Prime Minister and Finance Minister Bishnu Prasad Poudel assumed office on December 25, the secondary share market bounced back to the pre-pandemic level, hoping that he would fix the problems seen in the national economy.",202023.0,editorial economic recovery soon deputy prime minister finance minister bishnu prasad poudel assumed office december secondary share market bounced back pre pandemic level hoping would fix problem seen national economy.,Opinion
"Earthquakes don't kill people, buildings do: So follow the building code",The entire region of Nepal lies in an active seismic zone related to the movement of tectonic plates along the Himalayas.,182023.0,earthquake kill people building follow building code entire region nepal lie active seismic zone related movement tectonic plate along himalayas.,Opinion
Observation of Earthquake Day: Indigenous technique for effective preparedness,"Today, the 2nd day of the Nepali month of Magh, is being observed as Earthquake Day with the slogan “Earthquake protected infrastructure, base of safe life”.",172023.0,observation earthquake day indigenous technique effective preparedness today nd day nepali month magh observed earthquake day slogan earthquake protected infrastructure base safe life .,Opinion
Solar energy for household consumption: Its financial feasibility,"Solar energy will be a leading renewable source for electricity generation in the future. Electricity generated through a solar power plant is clean, environment-friendly and reliable. Rooftop solar energy, which offers a one-time investment, is also cheaper than grid electricity or thermal power.",162023.0,solar energy household consumption financial feasibility solar energy leading renewable source electricity generation future. electricity generated solar power plant clean environment friendly reliable. rooftop solar energy offer one time investment also cheaper grid electricity thermal power.,Opinion
EDITORIAL: CMs appointed,"With the election of the executive heads of four provinces on Wednesday, all seven provinces of the country now have their chief ministers. Earlier, chief ministers of three other provinces – Province-1, Bagmati and Gandaki – had already been appointed.",132023.0,editorial cm appointed election executive head four province wednesday seven province country chief ministers. earlier chief minister three province province bagmati gandaki already appointed.,Opinion
"Who is comfortable with new govt?: China, India, or both?","Immediately after the Prachanda-led government was formed, China opened its border town of Kerung with Nepal that had been closed for nearly three years due to the corona pandemic.",132023.0,comfortable new govt china india immediately prachanda led government formed china opened border town kerung nepal closed nearly three year due corona pandemic.,Opinion
ChatGPT: And the rise of artificial intelligence,"Welcome. We are now in 2023. Last year in 2022, in a recent television interview after the Nepali general election results, the Maoist leader Pushpa Kamal Dahal said he was surprised by the election results and the leading cause.",122023.0,chatgpt rise artificial intelligence welcome. . last year recent television interview nepali general election result maoist leader pushpa kamal dahal said surprised election result leading cause.,Opinion
"Recipe of Nepali politics: Betrayal, immorality and power bargain","After the reinstatement of multiparty democracy in 1990, the interim government led by KP Bhattarai had successfully drafted the constitution of Nepal.",92023.0,recipe nepali politics betrayal immorality power bargain reinstatement multiparty democracy interim government led kp bhattarai successfully drafted constitution nepal.,Opinion
"Power sharing, inclusive politics in Nepal: Honour the constitutional principle","There are issues of the virtually non-functioning provincial structure, too high government regular expenditure, and the economy’s inability to boost prodution",62023.0,power sharing inclusive politics nepal honour constitutional principle issue virtually non functioning provincial structure high government regular expenditure economy inability boost prodution,Opinion
EDITORIAL: Govt and CIAA,The five-member constitutional bench of the Supreme Court on Wednesday issued a show cause notice to the government asking why the Commission for the Investigation of Abuse of Authority (CIAA) cannot investigate into decisions taken by the Council of Ministers and its related committees.,62023.0,editorial govt ciaa five member constitutional bench supreme court wednesday issued show cause notice government asking commission investigation abuse authority ciaa cannot investigate decision taken council minister related committees.,Opinion
Rehabilitating squatter settlements: Begin with affordable housing solutions,"On December 4, Wednesday, the Kathmandu Metropolitan City Office implemented an eviction plan for the Bagmati Corridor squatter settlements",52023.0,rehabilitating squatter settlement begin affordable housing solution december wednesday kathmandu metropolitan city office implemented eviction plan bagmati corridor squatter settlement,Opinion
"Seven decades of development: Political, socio-economic reality","The long period from 2007 to 2079 was enough time to lay the foundation for the structural change, development and social justice of the Nepali nation.",42023.0,seven decade development political socio economic reality long period enough time lay foundation structural change development social justice nepali nation.,Opinion
Leadership Mentorship Programme: Changing Nepal for the better,"It is a unique programme because the mentors are the country level leaders of these agencies, ambassadors, head of agencies and development programmes that happen to be all female. In short, it is a powerful women to women initiative and is transformative.",32023.0,leadership mentorship programme changing nepal better unique programme mentor country level leader agency ambassador head agency development programme happen female. short powerful woman woman initiative transformative.,Opinion
Incredible exit of Nepali Congress: Ways of resurrection,Nepal’s politics turned topsy-turvy last week following the abandonment of the Nepali Congress-led coalition by the Maoist Centre (MC) and joining hands with the Unified Marxist-Leninist (UML) even though both these parties did not see eye to eye till very recently.,32023.0,incredible exit nepali congress way resurrection nepal politics turned topsy turvy last week following abandonment nepali congress led coalition maoist centre mc joining hand unified marxist leninist uml even though party see eye eye till recently.,Opinion
EDITORIAL: Passport queues,"Despite the promises made by successive government to improve public service delivery, only those trying to avail it know the ordeal that they have to put through.",302022.0,editorial passport queue despite promise made successive government improve public service delivery trying avail know ordeal put through.,Opinion
Road accidents in Nepal: Are poor roads solely to blame?,"Every day, as we scroll through the news feed or flip through the pages of a newspaper, we witness news of a road accident.",302022.0,road accident nepal poor road solely blame every day scroll news feed flip page newspaper witness news road accident.,Opinion
Surrendering citizenship card: An ethical decision,"With the implementation of the National Identity Card, the problem of not surrendering the citizenship card will come to an end as it will update the record",292022.0,surrendering citizenship card ethical decision implementation national identity card problem surrendering citizenship card come end update record,Opinion
33rd team of World Cup 2022: Ignored and forgotten,"Lionel Messi entered the Olympus of legendary Maradona after he lifted the glittering World Cup on December 18 at the Lusail Stadium. Argentina beat the favourites, France, on penalty shootout in one of the most exciting finals of the World Cup, their first World Cup win after 36 years.",262022.0,rd team world cup ignored forgotten lionel messi entered olympus legendary maradona lifted glittering world cup december lusail stadium. argentina beat favourite france penalty shootout one exciting final world cup first world cup win years.,Opinion
EDITORIAL: Tourism Decade,"Battered by the coronavirus pandemic and the Russia-Ukraine war this year, the government has unveiled a ‘Nepal tourism decade (2023-2032) strategic action plan’ to revive the tourism sector, which contributes significantly to the country’s foreign exchange earnings.",262022.0,editorial tourism decade battered coronavirus pandemic russia ukraine war year government unveiled nepal tourism decade strategic action plan revive tourism sector contributes significantly country foreign exchange earnings.,Opinion
NHRC's status: Why it went from A to B,"The Global Alliance of National Human Rights Institutions (GANHRI), an umbrella institution of NHRIs, has recommended downgrading the status of the National Human Rights Commission of Nepal (NHRC) from A to B, as per the decision taken on November 8,2022.",232022.0,nhrc status went b global alliance national human right institution ganhri umbrella institution nhris recommended downgrading status national human right commission nepal nhrc b per decision taken november .,Opinion
EDITORIAL: Race for next PM,"With the election of the parliamentary party (PP) leaders of all the political parties, leaders of the ruling coalition have intensified their formal and informal discussions to form a new government under Article 76 (2) as none of the political parties have been able to secure a majority in the House of Representatives (HoR).",232022.0,editorial race next pm election parliamentary party pp leader political party leader ruling coalition intensified formal informal discussion form new government article none political party able secure majority house representative hor .,Opinion
Impeachment conundrum: Making a mockery of the constitution,Impeachment is the process by which charges against a public official for a misconduct and violation of the constitution are initiated by a legislative body or a legally constituted tribunal.,192022.0,impeachment conundrum making mockery constitution impeachment process charge public official misconduct violation constitution initiated legislative body legally constituted tribunal.,Opinion
Turbine manufacturing in Nepal: Need and opportunities,"According to the Nepal Energy Sector Synopsis Report of 2022, published by the Water and Energy Commission (WECS), the energy mix in Nepal is still dominated by traditional energy types.",162022.0,turbine manufacturing nepal need opportunity according nepal energy sector synopsis report published water energy commission wecs energy mix nepal still dominated traditional energy types.,Opinion
EDITORIAL: Workers' woes,"The woes of the migrant workers never seem to cease, and most of them deal with complaints about contract issues.",162022.0,editorial worker woe woe migrant worker never seem cease deal complaint contract issues.,Opinion
Women move mountains: Give them their due,The UN General Assembly celebrated 2002 as the UN International Year of Mountains and declared December 11 as International Mountain Day.,122022.0,woman move mountain give due un general assembly celebrated un international year mountain declared december international mountain day.,Opinion
"They are back again in the House! : Oh, no, not again","“Wealth does not bring goodness, but goodness brings wealth,” said Socrates, a citizen of Athens, who fought against Crimea and back at home, educated Athenians on issues such as wisdom, courage, piety and justice, and received the death verdict from the judicial court.",92022.0,back house oh wealth bring goodness goodness brings wealth said socrates citizen athens fought crimea back home educated athenian issue wisdom courage piety justice received death verdict judicial court.,Opinion
EDITORIAL: CJ Rana acquitted?,"Secretary General of the Parliament Secretariat, Bharat Raj Gautam, shook the entire political sphere, parliament and judiciary by acquitting suspended Chief Justice of the Supreme Court Cholendra Shumsher Rana of the unconcluded impeachment motion on Wednesday.",92022.0,editorial cj rana acquitted secretary general parliament secretariat bharat raj gautam shook entire political sphere parliament judiciary acquitting suspended chief justice supreme court cholendra shumsher rana unconcluded impeachment motion wednesday.,Opinion
Future course of Nepali politics: Heading towards yet another cycle of instability,Nepali politics appears to be tottering on the precipice of instability in view of the political scenario that has emerged after the federal and provincial elections. The country has already been scarred by political instability that it went through in the pre federal era.,62022.0,future course nepali politics heading towards yet another cycle instability nepali politics appears tottering precipice instability view political scenario emerged federal provincial elections. country already scarred political instability went pre federal era.,Opinion
RSP cadres up against Makawanpur head,A dispute has come to the surface at Rastriya Swatantra Party Makawanpur District Committee.,52022.0,rsp cadre makawanpur head dispute come surface rastriya swatantra party makawanpur district committee.,Opinion
Fight against HIV/AIDS: Ending inequalities,"Forty years since the first cases of AIDS were identified, the epidemic is increasingly considered as one the significant challenges to sustainable human development.",22022.0,fight hiv aid ending inequality forty year since first case aid identified epidemic increasingly considered one significant challenge sustainable human development.,Opinion
EDITORIAL: Enforce act,"The local governments would do well to strictly enforce the Public Health Service Act, 2018 at a time when consumption of liquor and tobacco production is high in the country.",22022.0,editorial enforce act local government would well strictly enforce public health service act time consumption liquor tobacco production high country.,Opinion
The energy of life: All about bioenergetics,"What makes us ‘hit’ the floor each morning and reach out from sleep to awareness, emptiness to existence and dream to reality",302022.0,energy life bioenergetics make u hit floor morning reach sleep awareness emptiness existence dream reality,Opinion
VAT refund system in Nepal Design and implementation,"Tax refund is an important element of the value added tax (VAT) system. Under the VAT, taxpayers pay tax on the purchases/ imports of goods and services that are used to run their businesses.",282022.0,vat refund system nepal design implementation tax refund important element value added tax vat system. vat taxpayer pay tax purchase import good service used run businesses.,Opinion
Taking on poverty and inequality in Nepal,"With growth averaging 4.5 per cent per year over the last decade, Nepal also achieved lower middle-income status in 2020 and is aiming for graduation from Least Developed Country status by 2026",232022.0,taking poverty inequality nepal growth averaging . per cent per year last decade nepal also achieved lower middle income status aiming graduation least developed country status,Opinion
Nepal must protect its biodiversity: For prosperity and well-being,"Nepal’s geography, typified by vast differences in altitude and climate across a short north–south transect, has enabled tremendous biological diversity to flourish here, making it a hotspot for biodiversity.",252022.0,nepal must protect biodiversity prosperity well nepal geography typified vast difference altitude climate across short north south transect enabled tremendous biological diversity flourish making hotspot biodiversity.,Opinion
EDITORIAL: Polls largely fair,"The November 20 general elections held for the House of Representatives and provincial assemblies were held in a peaceful and fair manner, barring sporadic incidents of violence, such as booth capturing and voter intimidation, in some districts.",252022.0,editorial poll largely fair november general election held house representative provincial assembly held peaceful fair manner barring sporadic incident violence booth capturing voter intimidation districts.,Opinion
Polling for Nepal's parliament 2022: Ballot box or cyber-voting?,"If every man were good enough to rule the state, said Socrates, election would be unnecessary when people would choose their leaders by lot, and, if voting changed anything, said Baige in 1983, they would make it illegal.",242022.0,polling nepal parliament ballot box cyber voting every man good enough rule state said socrates election would unnecessary people would choose leader lot voting changed anything said baige would make illegal.,Opinion
Challenges before the new government: Seemingly complex but actually simple,Anything goes kind of classical governmental mentality has landed us in the present state of affairs,222022.0,challenge new government seemingly complex actually simple anything go kind classical governmental mentality landed u present state affair,Opinion
FIFA World Cup 2022: Kicked off amid controversies,"KATHMANDU, NOVEMBER 20A controversy related to the World Cup is the alleged mishandling of migrant workers during the construction of new stadiums and other World Cup...",212022.0,fifa world cup kicked amid controversy kathmandu november controversy related world cup alleged mishandling migrant worker construction new stadium world cup...,Opinion
Upcoming election: A test of Nepali voters,The year 1947 marked an epoch in the history of elections in Nepal.,182022.0,upcoming election test nepali voter year marked epoch history election nepal.,Opinion
EDITORIAL: Follow EC code,"48-hour silence period before the November 20 A general election on Sunday began Thursday midnight, which prohibits party candidates and independents from engaging in any form of poll publicity.",182022.0,editorial follow ec code hour silence period november general election sunday began thursday midnight prohibits party candidate independent engaging form poll publicity.,Opinion
Karma sutra: The doctrine of cause and effect,"The Indian philosopher Madhvacárya (1238-1317) observed that our souls have a plethora of innate characteristics and capacities; they were preordained to accomplish certain ends. This (r)evolutionary perspective puts Madhvacárya at variance with the traditional Indian view of the karma theory, all right — where differences (‘bheda’) in social and religious status are determined by way of past moral, or decadent",162022.0,karma sutra doctrine cause effect indian philosopher madhvac rya observed soul plethora innate characteristic capacity preordained accomplish certain ends. r evolutionary perspective put madhvac rya variance traditional indian view karma theory right difference bheda social religious status determined way past moral decadent,Opinion
General election: Hope of transformation,"Same old faces. What will the future of our country be? A man, holding a cup of tea in one hand and a newspaper in the other, was mumbling in innocence but looked concerned. Divided comments about the election candidacy and results can be heard at every corner of the street, in the tea stalls, restaurants and gatherings.",142022.0,general election hope transformation old faces. future country man holding cup tea one hand newspaper mumbling innocence looked concerned. divided comment election candidacy result heard every corner street tea stall restaurant gatherings.,Opinion
Rights-based family planning; Why it is central to sustainable development,Unintended pregnancies. Lack of access to contraceptives. Rapidly changing population trends.,112022.0,right based family planning central sustainable development unintended pregnancies. lack access contraceptives. rapidly changing population trends.,Opinion
EDITORIAL: Learn lessons,An earthquake measuring 6.6 on the Richter scale that struck Doti of Sudupaschim Province early Wednesday morning killed six people while damaging homes and local infrastructure – a grim reminder of how prone Nepal is to the destructive force of nature.,112022.0,editorial learn lesson earthquake measuring . richter scale struck doti sudupaschim province early wednesday morning killed six people damaging home local infrastructure grim reminder prone nepal destructive force nature.,Opinion
Pre-electoral coalition in Nepal: Comedy of errors revisited,"Unlike his famous tragedy masterpieces, William Shakespeare composed a lighthearted slapstick play, The Comedy of Errors, in 1594.",102022.0,pre electoral coalition nepal comedy error revisited unlike famous tragedy masterpiece william shakespeare composed lighthearted slapstick play comedy error .,Opinion
November 20 elections: Will they emulate the local polls?,"The country is witnessing periodic elections, which have ensured the acceptance of the supremacy of adult franchise. On November 20, both the general and provincial elections will be held in a single phase. It is apparent that the political situation of the country is shrouded in confusion with many political parties contesting the elections.",92022.0,november election emulate local poll country witnessing periodic election ensured acceptance supremacy adult franchise. november general provincial election held single phase. apparent political situation country shrouded confusion many political party contesting elections.,Opinion
Public transportation: Small steps could improve it,"We all know that the public transportation system in Kathmandu is at the best passable. It is passable because at the end of the day, even with a lot of hassles and challenges, you can move from one point to another one.",72022.0,public transportation small step could improve know public transportation system kathmandu best passable. passable end day even lot hassle challenge move one point another one.,Opinion
Open sesame and the election promises: Cast your votes wisely,"A few days back, I watched a certain performance on social media.",42022.0,open sesame election promise cast vote wisely day back watched certain performance social media.,Opinion
EDITORIAL: Abide by poll code,"After having made their election manifestos public, political parties and candidates contesting the November 20 federal and provincial election began intensive campaigning from Thursday, as allowed by the Election Commission (EC).",42022.0,editorial abide poll code made election manifesto public political party candidate contesting november federal provincial election began intensive campaigning thursday allowed election commission ec .,Opinion
The Himalayas: A global biodiversity hotspot,"Currently, about 65% of the 738 BRs within the WNBR are located in mountain areas. In the Himalayas, India has already successfully established two Biosphere Reserves, with some of the highest ecosystems in the world.",32022.0,himalaya global biodiversity hotspot currently br within wnbr located mountain areas. himalaya india already successfully established two biosphere reserve highest ecosystem world.,Opinion
Central Bank Digital Currency (CBDC): A new paradigm,"The advent of blockchain, cryptocurrency, stablecoins & the likes of bitcoins & ether is going to change the way money is perceived by the society.",22022.0,central bank digital currency cbdc new paradigm advent blockchain cryptocurrency stablecoins like bitcoins ether going change way money perceived society.,Opinion
Ode to the bicycle: The future is the bike,"Picture this: the world’s smallest wheeled rideable bicycle, made some years ago, was replete with wheels of 1.09cm in diameter; the largest was wheelwise 3.5m and 3.35m high.",312022.0,ode bicycle future bike picture world smallest wheeled rideable bicycle made year ago replete wheel .cm diameter largest wheelwise .m .m high.,Opinion
EDITORIAL: Honouring climbers,"Nepal’s tourism sector has contributed a lot in generating revenue for the government and providing job opportunities to over a million people engaged in the hospitality business, airlines, travel, trekking and mountaineering.",312022.0,editorial honouring climber nepal tourism sector contributed lot generating revenue government providing job opportunity million people engaged hospitality business airline travel trekking mountaineering.,Opinion
Dashain and Tihar: An evolving tradition,"The greatest of the Nepali festival, Dashain, just ended. When I was a kid, this used to be the most-awaited time of the year for me.",242022.0,dashain tihar evolving tradition greatest nepali festival dashain ended. kid used awaited time year me.,Opinion
EDITORIAL: Worrisome situation,"The balance of payments (BoP) may have improved in the second month of the current fiscal year (ending mid-September), but there is little solace from it as the country’s foreign exchange reserve is still under pressure.",242022.0,editorial worrisome situation balance payment bop may improved second month current fiscal year ending mid september little solace country foreign exchange reserve still pressure.,Opinion
EDITORIAL: Maintain transparency,"The government had decided to adopt an automatic pricing system for petrol, diesel, kerosene and aviation fuel in October 2014.",212022.0,editorial maintain transparency government decided adopt automatic pricing system petrol diesel kerosene aviation fuel october .,Opinion
Decoupling disaster and climate change: The two are not always connected,"When it rains in Kathmandu, the city floods and traffic snarls up.",212022.0,decoupling disaster climate change two always connected rain kathmandu city flood traffic snarl up.,Opinion
EDITORIAL: Cost of negligence,The Patan High Court has upheld the decision of the Nepal Medical Council (NMC) to suspend cardiologist Rishi Khatri’s licence for one year for medical negligence that resulted in the death of a Nepal Airlines pilot in November 2020 from a massive heart attack.,202022.0,editorial cost negligence patan high court upheld decision nepal medical council nmc suspend cardiologist rishi khatri licence one year medical negligence resulted death nepal airline pilot november massive heart attack.,Opinion
Espouse self-leadership: If change is to happen,"Over the Dashain festival I had the opportunity to visit the Tarai, in particular Madhes Province. It was not the first time, but it happened, complicit COVID, after more than three years. I am not exaggerating here when I say that I was surprised about what I saw.",202022.0,espouse self leadership change happen dashain festival opportunity visit tarai particular madhes province. first time happened complicit covid three years. exaggerating say surprised saw.,Opinion
Global Hunger Index 2022: Why does South Asia fare so poorly?,"The South Asian countries have reported the highest child stunting rate and by far the highest child wasting rate of any region globally, says the latest Global Hunger Index (GHI) report 2022.",192022.0,global hunger index south asia fare poorly south asian country reported highest child stunting rate far highest child wasting rate region globally say latest global hunger index ghi report .,Opinion
EDITORIAL: Take strict action,The Election Commission (EC) has warned the political parties and their candidates against launching election-related rallies or corner meetings before November 3 – 17 days before the November 20 elections. The EC’s warning has come against the backdrop of the ruling alliance’s recent decision to hold joint election rallies in all the seven provinces before November 3.,192022.0,editorial take strict action election commission ec warned political party candidate launching election related rally corner meeting november day november elections. ec warning come backdrop ruling alliance recent decision hold joint election rally seven province november .,Opinion
Coalition politics sans principles: Dark cloud but with a silver lining,The political skyscape of Nepal has been enveloped by a thick cloud of confusion at the present. People are at a loss regarding whom to vote in the forthcoming election with two unprincipled coalitions staring at their face.,182022.0,coalition politics sans principle dark cloud silver lining political skyscape nepal enveloped thick cloud confusion present. people loss regarding vote forthcoming election two unprincipled coalition staring face.,Opinion
EDITORIAL: A great inspiration,"Although death is certain for anyone who has been born, the passing away of Bangmaya Shatabdi Purush, or Litterateur of the Century, Satya Mohan Joshi Sunday morning is sure to leave a void in the field of Nepali literature, culture and history.",182022.0,editorial great inspiration although death certain anyone born passing away bangmaya shatabdi purush litterateur century satya mohan joshi sunday morning sure leave void field nepali literature culture history.,Opinion
Nobel Peace Prize: Often controversial but not this time,"Every year, the Norwegian Nobel Committee requests reputed academics, scientists, social activists, politicians and Nobel laureates to submit nominees for the Nobel Peace Prize – arguably, the most prestigious accolade of the planet.",172022.0,nobel peace prize often controversial time every year norwegian nobel committee request reputed academic scientist social activist politician nobel laureate submit nominee nobel peace prize arguably prestigious accolade planet.,Opinion
EDITORIAL: Poll preparations,"As the final list of all the candidates vying for the elections of the federal parliament and provincial assemblies have been published, the Election Commission (EC) has said it would complete printing of all the ballot papers in the next four weeks.",172022.0,editorial poll preparation final list candidate vying election federal parliament provincial assembly published election commission ec said would complete printing ballot paper next four weeks.,Opinion
Depoliticising NGOs: Only way to regain credibility,Every country has actors: with actors having causes and interests – and always an institution advocating on behalf of these causes.,142022.0,depoliticising ngo way regain credibility every country actor actor cause interest always institution advocating behalf causes.,Opinion
EDITORIAL: Anxious traders,"Traders are up in arms against the Indian government’s decision to ban the export and import of goods from the Land Customs Station (LCS) of Raxaul on the border and direct them through the Integrated Check Point (ICP) starting Sunday, or October 16. T",142022.0,editorial anxious trader trader arm indian government decision ban export import good land custom station lcs raxaul border direct integrated check point icp starting sunday october .,Opinion
EDITORIAL: Energy export,"The state-owned Nepal Electricity Authority (NEA) has traded 1.30 billion units of electricity at a competitive rate in the Indian energy market, earning nearly Rs 8 billion since June. NEA had traded surplus energy worth Rs 3.88 billion in the last fiscal.",132022.0,editorial energy export state owned nepal electricity authority nea traded . billion unit electricity competitive rate indian energy market earning nearly r billion since june. nea traded surplus energy worth r . billion last fiscal.,Opinion
Escalating debt situation: Demands responsible lending and borrowing,"During the pandemic, in 2020, total global debt rose to 263 per cent of global gross domestic product (GDP), according to the World Bank. That was the highest level in half a century.",132022.0,escalating debt situation demand responsible lending borrowing pandemic total global debt rose per cent global gross domestic product gdp according world bank. highest level half century.,Opinion
Subsidised solar irrigation pumps: Not benefitting needy farmers,"“ Our life runs on diesel because, without it, our fields go fallow,” said Gauri Mahato of Sarlahi district, who cultivates paddy in the rainy season and wheat, mustard and vegetables in winter.",122022.0,subsidised solar irrigation pump benefitting needy farmer life run diesel without field go fallow said gauri mahato sarlahi district cultivates paddy rainy season wheat mustard vegetable winter.,Opinion
EDITORIAL: Stranded tourists,"It’s that time of the year when the monsoon rains have receded, and balmy weather takes over for the great Dashain festival of the Nepalis. However, three days of unusual incessant rains last week marred the traditional Dashain festivity, making it a muddy festival for all.",122022.0,editorial stranded tourist time year monsoon rain receded balmy weather take great dashain festival nepalis. however three day unusual incessant rain last week marred traditional dashain festivity making muddy festival all.,Opinion
Multiple organ failures of the nation: Can the new election lead to its recovery?,Nepal has been like a patient suffering from multiple organ failures.,112022.0,multiple organ failure nation new election lead recovery nepal like patient suffering multiple organ failures.,Opinion
EDITORIAL: Checking the monitor,"With the filing of nominations for the upcoming elections of the federal parliament and provincial assemblies, the Election Commission (EC) has issued the Election Monitoring Directive-2022 to hold the November 20 polls in a free, fair, transparent and fearless environment through effective supervision and control of related activities.",112022.0,editorial checking monitor filing nomination upcoming election federal parliament provincial assembly election commission ec issued election monitoring directive hold november poll free fair transparent fearless environment effective supervision control related activities.,Opinion
Nothing matters: Yet it does,"The idea of being conscious and having sensory qualities, or perception, are independent of each other. This is autonomous of the sensory qualities that we all know— physical stimulus, physiological response, communication, psychological or emotional experience.",102022.0,nothing matter yet idea conscious sensory quality perception independent other. autonomous sensory quality know physical stimulus physiological response communication psychological emotional experience.,Opinion
